ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,0.8663028180599213,0.5327868852459017,NA,244,169
1,Hospital_2,0.2180960476398468,0.9490947257937549,0.9628990093866984,0.7460526315789474,3811,760,513
1,Hospital_3,NA,NA,0.8137813210487366,0.896551724137931,NA,116,84
1,Hospital_4,NA,NA,0.8328215394701276,0.9688221709006929,NA,866,584
1,Hospital_5,NA,NA,1.1449335664510727,0.16488222698072805,NA,467,321
1,Hospital_6,NA,NA,0.8021782040596008,0.8982630272952854,NA,403,275
1,Hospital_7,NA,NA,0.9793559014797211,0.3684210526315789,NA,418,284
1,Hospital_8,0.17223043590784073,0.946347941567065,0.6694899002710978,0.7443408788282291,3765,751,507
1,Hospital_9,0.7465441639606769,0.8083941605839416,0.6569806536038717,0.8558282208588958,1644,326,226
1,Hospital_10,0.09030910510871862,0.9694785926239932,1.1186068579554558,0.3174097664543524,4718,942,633
1,Hospital_11,0.1933786930516362,0.9629702970297029,0.7827740013599396,0.9484126984126984,5050,1008,679
1,Hospital_12,0.5335241303994105,0.7702957835116425,0.7573501269022623,0.8476190476190476,1589,315,218
1,Hospital_13,0.4141068458557129,0.927461139896373,0.6396291156609853,0.9104477611940298,1351,268,185
1,Hospital_14,0.5309966444969177,0.859375,0.5039424896240234,0.956140350877193,576,114,81
1,Hospital_15,0.1258554458618164,0.9586283185840708,1.0083823998769124,0.3573407202216066,9040,1805,1211
2,Hospital_1,NA,NA,0.5244949162006378,0.6762295081967213,NA,244,169
2,Hospital_2,0.07873587993284066,0.9672002099186565,0.3924185906847318,0.8381578947368421,3811,760,513
2,Hospital_3,0.1496100664138794,0.9678510998307953,0.2455463409423828,0.9568965517241379,591,116,84
2,Hospital_4,0.032147313166848,0.9921677032941718,0.3607271654265268,0.9792147806004619,4341,866,584
2,Hospital_5,NA,NA,0.7755891531705856,0.4025695931477516,NA,467,321
2,Hospital_6,0.09395877597853541,0.9757545769421079,0.24325662106275558,0.9528535980148883,2021,403,275
2,Hospital_7,NA,NA,0.5897955782711506,0.6004784688995215,NA,418,284
2,Hospital_8,0.07510670969883601,0.9766268260292165,0.35347378502289456,0.8189081225033289,3765,751,507
2,Hospital_9,NA,NA,0.29749850183725357,0.901840490797546,NA,326,226
2,Hospital_10,NA,NA,0.6362580098211765,0.554140127388535,NA,942,633
2,Hospital_11,0.09577804701402784,0.978019801980198,0.2999579533934593,0.9781746031746031,5050,1008,679
2,Hospital_12,NA,NA,0.2636800805727641,0.9174603174603174,NA,315,218
2,Hospital_13,0.0889511914415793,0.9844559585492227,0.293626790245374,0.9291044776119403,1351,268,185
