ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,273.29,0.01
2,266.81,0.0
3,225.95,0.0
4,256.92,0.0
5,225.53,0.0
6,210.51,0.0
7,190.06,0.0
8,227.36,0.0
9,217.32,0.0
10,230.22,0.0
11,191.73,0.0
12,219.22,0.0
13,212.73,0.0
14,187.17,0.0
15,245.44,0.0
16,230.56,0.0
17,240.14,0.0
18,250.81,0.0
TOTAL,4129.69,0.01
