ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,240.13,0.08
2,282.72,0.0
3,242.29,0.0
4,309.31,0.0
5,337.49,0.0
6,201.3,0.0
7,243.86,0.0
8,264.1,0.0
9,250.74,0.0
TOTAL,2402.36,0.08
