ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,39.45,0.0
2,43.54,0.0
3,50.22,0.0
4,58.87,0.0
5,42.15,0.0
6,46.4,0.0
7,60.93,0.0
8,46.07,0.0
9,59.66,0.0
10,62.09,0.0
TOTAL,534.5,0.0
