ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,5.74,0.0
2,5.4,0.0
3,5.8,0.0
4,5.26,0.0
5,4.36,0.0
6,4.81,0.0
7,6.15,0.0
8,5.81,0.0
9,6.21,0.0
10,4.4,0.0
11,6.32,0.0
12,3.95,0.0
13,5.7,0.0
14,4.9,0.0
15,5.31,0.0
16,4.81,0.0
17,4.84,0.0
18,4.86,0.0
19,6.37,0.0
20,6.29,0.0
21,5.33,0.0
22,5.81,0.0
23,5.77,0.0
24,5.32,0.0
25,6.22,0.0
26,6.27,0.0
27,3.95,0.0
28,3.95,0.0
29,5.38,0.0
30,4.91,0.0
31,4.8,0.0
TOTAL,167.72,0.0
