ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.05094551561134202,0.9851668726823238,0.3755097836256027,0.9371069182389937,809,159,113
1,Hospital_2,0.046353957023132934,0.9811746987951807,0.8018167118231455,0.732824427480916,1328,262,184
1,Hospital_3,NA,NA,0.4654572904109955,0.9389671361502347,NA,213,149
1,Hospital_4,1.076275368531545,0.7082152974504249,0.3504558205604553,0.927536231884058,353,69,52
1,Hospital_5,NA,NA,1.119585558772087,0.3333333333333333,NA,168,117
2,Hospital_1,0.03811487688549927,0.9888751545117429,0.2339717149734497,1.0,809,159,113
2,Hospital_2,0.03417599641463973,0.9894578313253012,0.8717591365178426,0.8587786259541985,1328,262,184
2,Hospital_3,0.030031554193960294,0.9906976744186047,0.28715730458498,0.9906103286384976,1075,213,149
2,Hospital_4,NA,NA,0.3072555661201477,0.9130434782608695,NA,69,52
2,Hospital_5,NA,NA,0.5278195887804031,0.9047619047619048,NA,168,117
3,Hospital_1,NA,NA,0.2643960192799568,0.9748427672955975,NA,159,113
3,Hospital_2,NA,NA,0.5505965252717336,0.7786259541984732,NA,262,184
3,Hospital_3,0.02294920778108968,0.9925581395348837,0.16822507977485657,0.9906103286384976,1075,213,149
3,Hospital_4,0.03342936063806216,0.9971671388101983,0.3425222635269165,0.9565217391304348,353,69,52
3,Hospital_5,0.05519964599183628,0.987012987012987,0.7888339757919312,0.8154761904761905,847,168,117
4,Hospital_1,0.017143499571830034,0.9938195302843016,0.05179732013493776,0.9937106918238994,809,159,113
4,Hospital_2,0.04177817321297797,0.9871987951807228,1.6890189349651337,0.816793893129771,1328,262,184
4,Hospital_3,0.013045385557537278,0.9962790697674418,0.05829684482887387,0.9906103286384976,1075,213,149
4,Hospital_4,NA,NA,0.2583158612251282,0.9130434782608695,NA,69,52
4,Hospital_5,NA,NA,0.7000346928834915,0.8928571428571429,NA,168,117
5,Hospital_1,NA,NA,0.052997101098299026,0.9874213836477987,NA,159,113
5,Hospital_2,0.013461869950829581,0.9939759036144579,0.11113838665187359,0.9465648854961832,1328,262,184
5,Hospital_3,0.012339661285902062,0.9953488372093023,0.03220789972692728,0.9953051643192489,1075,213,149
5,Hospital_4,0.016645267761001985,0.9971671388101983,0.08374469727277756,0.9710144927536232,353,69,52
5,Hospital_5,NA,NA,0.28713031113147736,0.9226190476190477,NA,168,117
6,Hospital_1,NA,NA,0.565181702375412,0.8867924528301887,NA,159,113
6,Hospital_2,0.01430226030590182,0.9969879518072289,0.09299896781643231,0.9580152671755725,1328,262,184
6,Hospital_3,NA,NA,0.48484259843826294,0.9436619718309859,NA,213,149
6,Hospital_4,0.020276633867373068,0.9971671388101983,0.5210369229316711,0.8115942028985508,353,69,52
6,Hospital_5,0.058136298188141415,0.9834710743801653,0.3738945871591568,0.9107142857142857,847,168,117
7,Hospital_1,0.038709640369883606,0.9913473423980222,0.25168355740606785,0.89937106918239,809,159,113
7,Hospital_2,NA,NA,2.050873796145121,0.6106870229007634,NA,262,184
7,Hospital_3,0.04908216237607929,0.9795348837209302,0.2465315517038107,0.9248826291079812,1075,213,149
7,Hospital_4,0.016100610916813213,0.9971671388101983,0.320763498544693,0.927536231884058,353,69,52
7,Hospital_5,NA,NA,0.7623777538537979,0.47023809523809523,NA,168,117
8,Hospital_1,0.02410894233201231,0.9901112484548825,0.18732514418661594,0.9685534591194969,809,159,113
8,Hospital_2,0.010434400094461373,0.9969879518072289,0.07219712684551875,0.9694656488549618,1328,262,184
8,Hospital_3,NA,NA,0.0772887053899467,0.9906103286384976,NA,213,149
8,Hospital_4,NA,NA,0.2829461693763733,0.9420289855072463,NA,69,52
8,Hospital_5,0.036067352696721046,0.9893742621015348,0.20725944638252258,0.9702380952380952,847,168,117
9,Hospital_1,0.042245836213364134,0.9839307787391842,0.018512024194933474,0.9937106918238994,809,159,113
9,Hospital_2,NA,NA,0.09159668162465096,0.9732824427480916,NA,262,184
9,Hospital_3,NA,NA,0.016392344143241644,1.0,NA,213,149
9,Hospital_4,0.008971968510498604,0.9971671388101983,0.0575912781059742,0.9855072463768116,353,69,52
9,Hospital_5,0.025107656472495625,0.9905548996458088,0.07783818617463112,0.9583333333333334,847,168,117
10,Hospital_1,NA,NA,0.03810359537601471,0.9937106918238994,NA,159,113
10,Hospital_2,0.006363596015779132,0.9992469879518072,0.03330282170403128,0.9770992366412213,1328,262,184
10,Hospital_3,NA,NA,0.02598206140100956,0.9953051643192489,NA,213,149
10,Hospital_4,0.004979105433449149,0.9971671388101983,0.05032960698008537,0.9855072463768116,353,69,52
10,Hospital_5,0.01913657764505063,0.9917355371900827,0.08870510756969452,0.9880952380952381,847,168,117
11,Hospital_1,NA,NA,0.017991317668929696,1.0,NA,159,113
11,Hospital_2,0.003407413266937841,0.9992469879518072,0.010925618873443455,0.9961832061068703,1328,262,184
11,Hospital_3,0.0034830638776636785,0.9990697674418605,0.02218018803978339,0.9953051643192489,1075,213,149
11,Hospital_4,NA,NA,0.05167704448103905,0.9855072463768116,NA,69,52
11,Hospital_5,0.013077081846339362,0.9976387249114522,0.07304595643654466,0.9940476190476191,847,168,117
12,Hospital_1,0.0042479285579507375,0.9975278121137207,0.005646587815135717,1.0,809,159,113
12,Hospital_2,0.0016901981381868775,1.0,0.013669338329539945,0.9961832061068703,1328,262,184
12,Hospital_3,NA,NA,0.017283239169046283,0.9953051643192489,NA,213,149
12,Hospital_4,NA,NA,0.05965060740709305,0.9855072463768116,NA,69,52
12,Hospital_5,0.009065567582313503,1.0,0.052349871722981334,0.9940476190476191,847,168,117
13,Hospital_1,NA,NA,0.003239568555727601,1.0,NA,159,113
13,Hospital_2,NA,NA,0.016067854885477573,0.9961832061068703,NA,262,184
13,Hospital_3,0.0011178400179940378,1.0,0.011066931649111211,0.9953051643192489,1075,213,149
13,Hospital_4,0.003891204328586658,1.0,0.03982746973633766,0.9855072463768116,353,69,52
13,Hospital_5,0.007739293422283871,0.9988193624557261,0.0485252570360899,0.9761904761904762,847,168,117
14,Hospital_1,0.003912592385729242,0.9975278121137207,0.003929812228307128,1.0,809,159,113
14,Hospital_2,0.0012535535021346402,1.0,0.012216791311705796,0.9961832061068703,1328,262,184
14,Hospital_3,NA,NA,0.013082942386972718,0.9953051643192489,NA,213,149
14,Hospital_4,NA,NA,0.052255406975746155,0.9855072463768116,NA,69,52
14,Hospital_5,0.007276243131075587,1.0,0.0453130379319191,0.9940476190476191,847,168,117
15,Hospital_1,0.0010502180832970356,1.0,0.0028439406014513224,1.0,809,159,113
15,Hospital_2,0.0015346763644960117,1.0,0.013862016552593559,0.9923664122137404,1328,262,184
15,Hospital_3,0.0010817840472251798,1.0,0.01510434124065796,0.9953051643192489,1075,213,149
15,Hospital_4,NA,NA,0.0293672326952219,0.9855072463768116,NA,69,52
15,Hospital_5,NA,NA,0.058535696007311344,0.9940476190476191,NA,168,117
16,Hospital_1,0.0018197040896796221,1.0,0.0020348467951407656,1.0,809,159,113
16,Hospital_2,0.002593938028109154,0.9984939759036144,0.0149277824384626,0.9923664122137404,1328,262,184
16,Hospital_3,0.0005924338070649861,1.0,0.015547782575595193,0.9953051643192489,1075,213,149
16,Hospital_4,NA,NA,0.024425609037280083,0.9855072463768116,NA,69,52
16,Hospital_5,NA,NA,0.06050191540271044,0.9940476190476191,NA,168,117
