ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,113.59,35.31
2,104.61,26.46
3,109.0,31.04
4,104.86,26.42
5,117.19,39.52
6,105.84,26.47
7,115.6,37.86
8,106.5,27.59
TOTAL,917.65,250.67
