ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,6.85,0.0
2,4.53,0.0
3,5.08,0.0
4,6.54,0.0
5,5.96,0.0
6,4.54,0.0
7,6.42,0.0
8,6.34,0.0
9,5.98,0.0
10,4.43,0.0
11,6.54,0.0
12,4.97,0.0
13,4.61,0.0
14,5.57,0.0
15,5.46,0.0
16,5.47,0.0
17,5.09,0.0
18,6.54,0.0
19,4.1,0.0
TOTAL,107.76,0.0
