ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,0.2918690266087651,0.9490950226244343,NA,1768,1180
1,Hospital_2,0.011287986604397051,0.9977383240981568,0.278861570371581,0.9451357466063348,8843,1768,1180
1,Hospital_3,0.01048291130864527,0.9970594888034381,0.28731486786689076,0.9372171945701357,8842,1768,1180
1,Hospital_4,0.11668472796279405,0.9707112970711297,0.2893680403275149,0.9417420814479638,8843,1768,1180
1,Hospital_5,NA,NA,0.2810918486544064,0.9513574660633484,NA,1768,1180
2,Hospital_1,0.003932194902673863,0.9992084134343548,0.044307142328761984,0.9881221719457014,8843,1768,1180
2,Hospital_2,0.005365517595367107,0.9984168268687097,0.032148941216032005,0.9886877828054299,8843,1768,1180
2,Hospital_3,0.006133741807882741,0.9980773580637865,0.032319487436845,0.9892533936651584,8842,1768,1180
2,Hospital_4,NA,NA,0.03327174011805515,0.9892533936651584,NA,1768,1180
2,Hospital_5,NA,NA,0.033549196921610146,0.9886877828054299,NA,1768,1180
3,Hospital_1,0.001908510702820162,0.9995476648196313,0.01111536758721091,0.9983031674208145,8843,1768,1180
3,Hospital_2,NA,NA,0.003050688635344808,0.9994343891402715,NA,1768,1180
3,Hospital_3,NA,NA,0.0018479976164858922,0.9994343891402715,NA,1768,1180
3,Hospital_4,0.0021948851721910094,0.9993214972294471,0.007117389714884277,0.9983031674208145,8843,1768,1180
3,Hospital_5,0.002563146741444403,0.9993214972294471,0.002150949291230323,0.9994343891402715,8843,1768,1180
4,Hospital_1,NA,NA,0.0207437634461972,0.994343891402715,NA,1768,1180
4,Hospital_2,0.001524203490043874,0.9996607486147235,0.011546108266754476,0.9983031674208145,8843,1768,1180
4,Hospital_3,NA,NA,0.010910302409554009,0.996606334841629,NA,1768,1180
4,Hospital_4,0.0037091301117470723,0.9992084134343548,0.01358448632697673,0.996606334841629,8843,1768,1180
4,Hospital_5,0.001554175102813003,0.9995476648196313,0.0100699952956802,0.998868778280543,8843,1768,1180
5,Hospital_1,0.0004890632447703475,1.0,0.02540972991001971,0.995475113122172,8843,1768,1180
5,Hospital_2,0.0005971092942283056,1.0,0.015591177504445244,0.998868778280543,8843,1768,1180
5,Hospital_3,NA,NA,0.012656232454121761,0.997737556561086,NA,1768,1180
5,Hospital_4,NA,NA,0.0215176134772394,0.996606334841629,NA,1768,1180
5,Hospital_5,0.012597115880011448,0.9975121565079724,0.010340162955799315,0.998868778280543,8843,1768,1180
6,Hospital_1,NA,NA,0.011264780787574378,0.9983031674208145,NA,1768,1180
6,Hospital_2,NA,NA,0.004363952503419049,0.998868778280543,NA,1768,1180
6,Hospital_3,0.0012294420460680806,0.9998869034155169,0.0017869610118006157,1.0,8842,1768,1180
6,Hospital_4,0.0007671856662325028,1.0,0.009325859385301425,0.997737556561086,8843,1768,1180
6,Hospital_5,0.00177350668454892,0.9996607486147235,0.0013390613029124715,0.9994343891402715,8843,1768,1180
