ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.0637362530188901,0.9802224969097652,0.3746208995580673,0.9811320754716981,809,159,113
1,Hospital_2,0.058344371701506054,0.983433734939759,0.6222253143787384,0.7633587786259542,1328,262,184
1,Hospital_3,NA,NA,0.3518856316804886,0.9953051643192489,NA,213,149
1,Hospital_4,NA,NA,0.4092477858066559,0.8985507246376812,NA,69,52
1,Hospital_5,0.2798784609351839,0.9362455726092089,0.49932408332824707,0.8452380952380952,847,168,117
2,Hospital_1,0.02240018267184496,0.9913473423980222,0.416271835565567,0.9937106918238994,809,159,113
2,Hospital_2,0.029796233231371098,0.990210843373494,0.63538458943367,0.8664122137404581,1328,262,184
2,Hospital_3,0.035238336150844894,0.9888372093023255,0.26257603988051414,0.9812206572769953,1075,213,149
2,Hospital_4,NA,NA,0.6393963098526001,0.8985507246376812,NA,69,52
2,Hospital_5,NA,NA,0.6625602543354034,0.9166666666666666,NA,168,117
3,Hospital_1,0.050382018089294434,0.9826946847960445,0.05155028682202101,0.9748427672955975,809,159,113
3,Hospital_2,0.017551014707847076,0.9924698795180723,0.49127596120039624,0.816793893129771,1328,262,184
3,Hospital_3,NA,NA,0.05134966876357794,0.9765258215962441,NA,213,149
3,Hospital_4,0.024998582899570465,0.9971671388101983,0.11376480758190155,0.927536231884058,353,69,52
3,Hospital_5,NA,NA,0.44189849495887756,0.6904761904761905,NA,168,117
4,Hospital_1,NA,NA,0.0888797752559185,0.9685534591194969,NA,159,113
4,Hospital_2,NA,NA,0.1556885497023662,0.8702290076335878,NA,262,184
4,Hospital_3,0.014745192291835943,0.9934883720930232,0.05489423871040344,0.9812206572769953,1075,213,149
4,Hospital_4,0.022760222122694056,0.9943342776203966,0.10598339140415192,0.9710144927536232,353,69,52
4,Hospital_5,0.0378848636256797,0.9905548996458088,0.3108864948153496,0.8630952380952381,847,168,117
5,Hospital_1,NA,NA,0.19278518855571747,0.9622641509433962,NA,159,113
5,Hospital_2,0.09451808509501544,0.9751506024096386,0.3996928830941518,0.8435114503816794,1328,262,184
5,Hospital_3,0.017596257410736546,0.9934883720930232,0.1076870821416378,0.971830985915493,1075,213,149
5,Hospital_4,0.019817051167289417,0.9971671388101983,0.21209612488746643,0.9855072463768116,353,69,52
5,Hospital_5,NA,NA,0.6580405235290527,0.7440476190476191,NA,168,117
6,Hospital_1,0.015450161615652698,0.9950556242274413,0.024998148903250694,0.9874213836477987,809,159,113
6,Hospital_2,NA,NA,0.11194401731093724,0.9732824427480916,NA,262,184
6,Hospital_3,0.010095356782484386,0.998139534883721,0.027029608725570142,0.9906103286384976,1075,213,149
6,Hospital_4,NA,NA,0.11383184045553207,0.9710144927536232,NA,69,52
6,Hospital_5,0.027440016490540335,0.9881936245572609,0.15465965308248997,0.9702380952380952,847,168,117
7,Hospital_1,NA,NA,0.08354195952415466,0.9937106918238994,NA,159,113
7,Hospital_2,0.0454703208736398,0.9871987951807228,0.29008805751800537,0.9465648854961832,1328,262,184
7,Hospital_3,NA,NA,0.056562166661024094,0.9906103286384976,NA,213,149
7,Hospital_4,0.014335117070004344,0.9971671388101983,0.1410980373620987,0.9710144927536232,353,69,52
7,Hospital_5,0.020953729216541563,0.9952774498229043,0.32740169763565063,0.9523809523809523,847,168,117
8,Hospital_1,NA,NA,0.03957759216427803,0.9874213836477987,NA,159,113
8,Hospital_2,0.012697094797410748,0.9962349397590361,0.0838155671954155,0.9732824427480916,1328,262,184
8,Hospital_3,0.009477308938383229,0.998139534883721,0.0339315552264452,0.9812206572769953,1075,213,149
8,Hospital_4,0.013124273857101798,0.9971671388101983,0.052790772169828415,0.9855072463768116,353,69,52
8,Hospital_5,NA,NA,0.25087688118219376,0.8869047619047619,NA,168,117
9,Hospital_1,NA,NA,0.04092421755194664,0.9874213836477987,NA,159,113
9,Hospital_2,0.006360981518148698,0.9977409638554217,0.03864648697587351,0.9770992366412213,1328,262,184
9,Hospital_3,0.006551384718881713,0.998139534883721,0.037885552272200584,0.9812206572769953,1075,213,149
9,Hospital_4,0.008408941988212367,0.9971671388101983,0.05979767441749573,0.9855072463768116,353,69,52
9,Hospital_5,NA,NA,0.23086991161108017,0.9047619047619048,NA,168,117
10,Hospital_1,0.00830599111837468,0.9950556242274413,0.030967971310019493,0.9937106918238994,809,159,113
10,Hospital_2,NA,NA,0.18810592343409857,0.9656488549618321,NA,262,184
10,Hospital_3,NA,NA,0.04248465783894062,0.9812206572769953,NA,213,149
10,Hospital_4,0.015003549245496592,0.9971671388101983,0.1321711540222168,0.9855072463768116,353,69,52
10,Hospital_5,0.028224839961954525,0.9893742621015348,0.24503621459007263,0.8511904761904762,847,168,117
11,Hospital_1,0.004679143711525414,1.0,0.014315101085230708,0.9937106918238994,809,159,113
11,Hospital_2,NA,NA,0.07820625851551692,0.9770992366412213,NA,262,184
11,Hospital_3,0.005784813211195999,0.9990697674418605,0.028202928602695465,0.9859154929577465,1075,213,149
11,Hospital_4,0.01654881921907266,0.9971671388101983,0.08841090649366379,0.9855072463768116,353,69,52
11,Hospital_5,NA,NA,0.18561209738254547,0.9107142857142857,NA,168,117
