ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.4580754978316171,0.8506787330316742,0.29329419136047363,0.9375,884,176,119
1,Hospital_2,0.7076093171324048,0.7794117647058824,0.39997996389865875,0.9204545454545454,884,176,119
1,Hospital_3,NA,NA,0.36161522567272186,0.9261363636363636,NA,176,119
1,Hospital_4,NA,NA,0.35703884065151215,0.9261363636363636,NA,176,119
1,Hospital_5,0.6177585210118975,0.8167420814479638,0.30639174580574036,0.9147727272727273,884,176,119
1,Hospital_6,NA,NA,0.2805118188261986,0.9545454545454546,NA,176,119
1,Hospital_7,NA,NA,0.35614079236984253,0.9147727272727273,NA,176,119
1,Hospital_8,0.6286916562489101,0.7536723163841808,0.28406094014644623,0.9491525423728814,885,177,118
1,Hospital_9,0.8417489784104484,0.6787330316742082,0.2735936939716339,0.9602272727272727,884,176,119
1,Hospital_10,0.7900023886135646,0.7262443438914027,0.33628757297992706,0.9488636363636364,884,176,119
1,Hospital_11,NA,NA,0.3751351684331894,0.9261363636363636,NA,176,119
1,Hospital_12,NA,NA,0.31917843222618103,0.9431818181818182,NA,176,119
1,Hospital_13,NA,NA,0.2457510009407997,0.9829545454545454,NA,176,119
1,Hospital_14,NA,NA,0.30712006986141205,0.9375,NA,176,119
1,Hospital_15,0.6007971252713885,0.745475113122172,0.30960533022880554,0.9431818181818182,884,176,119
1,Hospital_16,0.5956868486745017,0.7613122171945701,0.3436101824045181,0.9375,884,176,119
1,Hospital_17,1.3001504284994942,0.5260180995475113,0.36206069588661194,0.9204545454545454,884,176,119
1,Hospital_18,NA,NA,0.31702445447444916,0.9431818181818182,NA,176,119
1,Hospital_19,0.756488003901073,0.6866515837104072,0.28454210609197617,0.9545454545454546,884,176,119
1,Hospital_20,0.872221154826028,0.7138009049773756,0.3224491626024246,0.9204545454545454,884,176,119
1,Hospital_21,0.5898941670145307,0.8054298642533937,0.3802102655172348,0.9431818181818182,884,176,119
1,Hospital_22,0.7036674235548291,0.7375565610859729,0.3787243813276291,0.9375,884,176,119
1,Hospital_23,NA,NA,0.33946652710437775,0.9375,NA,176,119
1,Hospital_24,0.66293665766716,0.8090395480225989,0.48312994837760925,0.9209039548022598,885,177,118
1,Hospital_25,NA,NA,0.3698282390832901,0.9204545454545454,NA,176,119
1,Hospital_26,0.5720692489828382,0.7692307692307693,0.36592593789100647,0.9261363636363636,884,176,119
1,Hospital_27,0.5537166595458984,0.7816742081447964,0.2790643274784088,0.9261363636363636,884,176,119
1,Hospital_28,NA,NA,0.3961613327264786,0.9261363636363636,NA,176,119
1,Hospital_29,0.5991547192846026,0.8382352941176471,0.363611102104187,0.9147727272727273,884,176,119
1,Hospital_30,NA,NA,0.37660253047943115,0.9090909090909091,NA,176,119
1,Hospital_31,0.8476521500519344,0.7341628959276018,0.3032260090112686,0.9375,884,176,119
1,Hospital_32,NA,NA,0.35804928839206696,0.9318181818181818,NA,176,119
1,Hospital_33,1.155751006943839,0.5531674208144797,0.31054698675870895,0.9602272727272727,884,176,119
1,Hospital_34,NA,NA,0.31349968910217285,0.9488636363636364,NA,176,119
