ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,166.98,0.01
2,194.36,0.0
3,223.66,0.0
4,261.99,0.0
5,187.69,0.0
6,203.58,0.0
7,273.67,0.0
8,202.3,0.0
9,268.21,0.0
10,282.93,0.0
TOTAL,2292.61,0.01
