ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,1.4195698640848462,0.5070268046891068
1,Hospital_1,2,0.7675867122516298,0.7059025159388497
1,Hospital_1,3,0.6129529418652517,0.9391924316171933
1,Hospital_1,4,0.5068488541925162,0.9563309796394049
1,Hospital_1,5,0.3863146203128915,0.9605127853568246
1,Hospital_5,1,1.7029698834274754,0.6160543893129771
1,Hospital_5,2,1.3117499667586703,0.8907442748091603
1,Hospital_5,3,0.6614087621370951,0.8907442748091603
1,Hospital_5,4,0.4590232792225751,0.8907442748091603
1,Hospital_5,5,0.4185863263679273,0.8907442748091603
1,Hospital_3,1,1.8117756843566895,0.0
1,Hospital_3,2,1.7820454835891724,0.0
1,Hospital_3,3,1.750795801480611,0.06956521739130435
1,Hospital_3,4,1.7204548120498657,0.6260869565217392
1,Hospital_3,5,1.6885493993759155,0.9565217391304348
1,Hospital_2,1,1.6018958588441212,0.45205591433009074
1,Hospital_2,2,1.0190435380985339,0.45884084034987327
1,Hospital_2,3,0.597025694946448,0.8617673506090084
1,Hospital_2,4,0.3566964492201805,0.9961579334586773
1,Hospital_2,5,0.19696890640382966,0.9961579334586773
1,Hospital_4,1,1.4715114866985994,0.7522819179664934
1,Hospital_4,2,0.6146288391421822,0.8567302137492778
1,Hospital_4,3,0.32790768935399894,0.8567302137492778
1,Hospital_4,4,0.24107340942410863,0.8747544771808203
1,Hospital_4,5,0.1823741153759115,0.9744656268053149
2,Hospital_2,1,0.6194668977210919,0.9943595193329519
2,Hospital_2,2,0.23928457498550415,0.9961579334586773
2,Hospital_2,3,0.12261137288684647,0.9961579334586773
2,Hospital_2,4,0.07874804052213828,0.9961579334586773
2,Hospital_2,5,0.05935389857040718,0.9961579334586773
2,Hospital_5,1,0.8846015844381216,0.8104723282442748
2,Hospital_5,2,0.4357417519345428,0.8907442748091603
2,Hospital_5,3,0.3845583186908202,0.8907442748091603
2,Hospital_5,4,0.3562407793872284,0.8907442748091603
2,Hospital_5,5,0.33467396732532617,0.8907442748091603
2,Hospital_3,1,1.3328394492467244,0.5942028985507246
2,Hospital_3,2,0.8846863508224487,0.991304347826087
2,Hospital_3,3,0.6071940660476685,0.991304347826087
2,Hospital_3,4,0.4434957206249237,0.991304347826087
2,Hospital_3,5,0.33888882398605347,0.991304347826087
2,Hospital_1,1,0.6472231884274566,0.9404264070747926
2,Hospital_1,2,0.3728299431110683,0.9630492904641119
2,Hospital_1,3,0.24892231887369826,0.9668883252210873
2,Hospital_1,4,0.18007949484806313,0.968807842599575
2,Hospital_1,5,0.14453802571484917,0.9706588057859739
2,Hospital_4,1,0.5003826263196328,0.9020219526285385
2,Hospital_4,2,0.15595147265669176,0.9839399191218948
2,Hospital_4,3,0.10612451865830842,0.9837088388214905
2,Hospital_4,4,0.08739436368512757,0.9837088388214905
2,Hospital_4,5,0.07630574182771585,0.9837088388214905
3,Hospital_5,1,0.6335437541658228,0.8150047709923665
3,Hospital_5,2,0.36540349730939575,0.8907442748091603
3,Hospital_5,3,0.3244127066749515,0.8907442748091603
3,Hospital_5,4,0.29488331869696127,0.8907442748091603
3,Hospital_5,5,0.2686362135590929,0.8907442748091603
3,Hospital_4,1,0.22543751525090022,0.9648757943385327
3,Hospital_4,2,0.08281779596034218,0.9837088388214905
3,Hospital_4,3,0.06846976811614107,0.9837088388214905
3,Hospital_4,4,0.061031153562533504,0.9835932986712883
3,Hospital_4,5,0.055900177096619326,0.9837088388214905
3,Hospital_1,1,0.36301093378610777,0.9601700143963804
3,Hospital_1,2,0.19688435199490764,0.9698361554809076
3,Hospital_1,3,0.14708128408120388,0.9728525399328168
3,Hospital_1,4,0.12238110595366411,0.9738808528141496
3,Hospital_1,5,0.1089923987982043,0.9763488037293481
3,Hospital_3,1,0.8872119386990865,0.8028985507246377
3,Hospital_3,2,0.35861922303835553,0.991304347826087
3,Hospital_3,3,0.21114406983057657,0.991304347826087
3,Hospital_3,4,0.14995965858300528,0.991304347826087
3,Hospital_3,5,0.11647242556015651,0.991304347826087
3,Hospital_2,1,0.28166238373766345,0.9961579334586773
3,Hospital_2,2,0.10647175084644307,0.9961579334586773
3,Hospital_2,3,0.06845682921508948,0.9961579334586773
3,Hospital_2,4,0.05250923306448385,0.9961579334586773
3,Hospital_2,5,0.044084311986807734,0.9961579334586773
4,Hospital_2,1,0.15837151231244206,0.9962396795553012
4,Hospital_2,2,0.06643189668344955,0.9961579334586773
4,Hospital_2,3,0.047827598794052996,0.9961579334586773
4,Hospital_2,4,0.03882714822733154,0.9961579334586773
4,Hospital_2,5,0.033497354093318187,0.9961579334586773
4,Hospital_5,1,0.5090541437719808,0.8342080152671756
4,Hospital_5,2,0.3108492437185663,0.8907442748091603
4,Hospital_5,3,0.26669030275308725,0.8907442748091603
4,Hospital_5,4,0.23085363299557657,0.8907442748091603
4,Hospital_5,5,0.19903576351476437,0.8938454198473282
4,Hospital_3,1,0.6226889689763387,0.9014492753623189
4,Hospital_3,2,0.19900316993395487,0.991304347826087
4,Hospital_3,3,0.12514154116312662,0.991304347826087
4,Hospital_3,4,0.09013917048772176,0.991304347826087
4,Hospital_3,5,0.07438884675502777,0.991304347826087
4,Hospital_1,1,0.22889129732523048,0.96791663810242
4,Hospital_1,2,0.13689581023757919,0.9747035031192157
