ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,123.3,76.87
2,123.97,77.47
3,123.82,76.71
4,115.33,77.31
5,127.79,77.17
6,122.17,76.2
7,133.67,76.58
8,120.68,76.44
9,131.68,76.97
10,121.87,76.52
11,133.12,76.29
12,134.6,81.51
13,179.99,107.86
14,167.6,108.61
15,164.83,104.52
16,180.52,105.7
17,162.42,99.56
18,161.57,100.84
19,166.34,101.42
20,157.95,100.72
21,168.11,100.7
22,168.87,101.17
23,159.13,100.95
24,162.8,100.53
25,168.18,100.96
26,166.15,100.93
27,160.2,100.52
TOTAL,4050.5,2461.03
