ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.05827265605330467,0.9826946847960445,0.7852683067321777,0.8805031446540881,809,159,113
1,Hospital_2,0.0755092418667945,0.9781626506024096,0.7567852735519409,0.7938931297709924,1328,262,184
1,Hospital_3,NA,NA,0.8867795467376709,0.9436619718309859,NA,213,149
1,Hospital_4,NA,NA,0.5924827456474304,0.9420289855072463,NA,69,52
1,Hospital_5,1.3615457969052451,0.6599763872491146,0.6976790428161621,0.8452380952380952,847,168,117
1,Hospital_6,NA,NA,0.9500720699628195,0.8378378378378378,NA,333,228
1,Hospital_7,NA,NA,0.7345648308595022,0.9358490566037736,NA,265,183
1,Hospital_8,0.9392377734184265,0.4728682170542636,0.639152467250824,0.8695652173913043,129,23,22
1,Hospital_9,0.3179726079106331,0.9149797570850202,0.584844172000885,0.8854166666666666,494,96,69
1,Hospital_10,0.24130252748727798,0.9238683127572016,0.6155334115028381,0.90625,486,96,70
1,Hospital_11,NA,NA,0.676487073302269,0.8391959798994975,NA,199,139
1,Hospital_12,NA,NA,0.8943483233451843,0.96875,NA,32,28
1,Hospital_13,NA,NA,0.796890914440155,0.9512195121951219,NA,82,60
1,Hospital_14,NA,NA,0.6067676395177841,0.9539473684210527,NA,152,107
1,Hospital_15,0.03832060825796081,0.9923518164435946,0.9749173919359843,0.9517684887459807,1569,311,215
1,Hospital_16,0.07758168706839735,0.9730337078651685,0.6962664524714152,0.8452830188679246,1335,265,184
1,Hospital_17,0.5936369597911835,0.6600660066006601,0.8985856175422668,0.9310344827586207,303,58,46
1,Hospital_18,NA,NA,0.8031645119190216,0.8240740740740741,NA,216,150
1,Hospital_19,0.11988943070173264,0.963953488372093,0.5016771107912064,0.9588235294117647,860,170,121
1,Hospital_20,0.158615405857563,0.9584905660377359,0.6541948914527893,0.8269230769230769,530,104,77
1,Hospital_21,0.0544930025935173,0.9807186678352322,0.9181186258792877,0.9162995594713657,1141,227,158
1,Hospital_22,0.3939914405345917,0.8686131386861314,0.8575676083564758,0.88,137,25,24
1,Hospital_23,NA,NA,0.9078958034515381,0.8859060402684564,NA,596,404
1,Hospital_24,0.04623112455010414,0.9880763116057234,0.9257521331310272,0.967741935483871,1258,248,174
1,Hospital_25,NA,NA,0.8836953043937683,0.8152610441767069,NA,249,174
1,Hospital_26,0.07676206120393342,0.9795121951219512,0.6427873373031616,0.8627450980392157,1025,204,141
1,Hospital_27,0.3313538432121277,0.8181818181818182,1.038258671760559,0.7647058823529411,88,17,15
1,Hospital_28,NA,NA,0.8677981793880463,0.8041237113402062,NA,194,135
1,Hospital_29,0.07149322843179107,0.9914893617021276,0.952273964881897,0.8602150537634409,470,93,66
1,Hospital_30,NA,NA,0.8929883241653442,0.8095238095238095,NA,42,34
1,Hospital_31,0.06596501047412555,0.9693877551020408,0.4782632291316986,0.9411764705882353,686,136,96
1,Hospital_32,NA,NA,0.6504228115081787,0.9064327485380117,NA,171,120
