ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,2.807993321072148,0.5947690217391305,0.8128571510314941,0.7030716723549488,2944,586,398
1,Hospital_2,NA,NA,0.795043820142746,0.6972789115646258,NA,588,397
1,Hospital_3,NA,NA,0.7946623921394348,0.7206132879045997,NA,587,398
1,Hospital_4,0.3270878180240591,0.9178825924669155,0.8110278904438019,0.6910016977928692,2947,589,396
1,Hospital_5,0.08574393779660265,0.9762308998302207,0.8649042010307312,0.6797274275979557,2945,587,398
1,Hospital_6,0.035745913019733656,0.9877758913412563,0.7963744223117828,0.6916524701873935,2945,587,398
1,Hospital_7,0.04058218196682308,0.9853940217391305,0.8364388227462769,0.7030716723549488,2944,586,399
1,Hospital_8,0.019713712730056916,0.993550577053632,0.8163224875926971,0.6819727891156463,2946,588,397
1,Hospital_9,NA,NA,0.806638091802597,0.7103918228279387,NA,587,398
1,Hospital_10,2.0008896539608636,0.46673455532926,0.8290238082408905,0.6955782312925171,2946,588,397
1,Hospital_11,NA,NA,0.834613424539566,0.696763202725724,NA,587,398
1,Hospital_12,NA,NA,0.8389493703842164,0.6791171477079796,NA,589,396
1,Hospital_13,0.026308555075007935,0.9918478260869565,0.8391456663608551,0.6928327645051194,2944,586,399
1,Hospital_14,0.02237757161492482,0.9918533604887984,0.8318844616413117,0.6819727891156463,2946,588,397
1,Hospital_15,NA,NA,0.8277996480464935,0.7052810902896082,NA,587,398
2,Hospital_1,0.00890608398122308,0.9983016304347826,nan,0.17064846416382254,2944,586,398
2,Hospital_2,0.0067246548836313496,0.9989816700610998,nan,0.17006802721088435,2946,588,397
2,Hospital_3,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
2,Hospital_4,1.4160021624217431,0.7404139803189684,nan,0.1697792869269949,2947,589,396
2,Hospital_5,NA,NA,nan,0.1686541737649063,NA,587,398
2,Hospital_6,0.011512429037490316,0.9969439728353141,nan,0.17035775127768313,2945,587,398
2,Hospital_7,0.013059270983237935,0.9962635869565217,nan,0.1689419795221843,2944,586,399
2,Hospital_8,0.009722573934899023,0.9972844534962662,nan,0.1683673469387755,2946,588,397
2,Hospital_9,NA,NA,nan,0.17035775127768313,NA,587,398
2,Hospital_10,NA,NA,nan,0.17006802721088435,NA,588,397
2,Hospital_11,NA,NA,nan,0.1686541737649063,NA,587,398
2,Hospital_12,0.01745724186548614,0.99660671869698,nan,0.1697792869269949,2947,589,396
2,Hospital_13,NA,NA,nan,0.1689419795221843,NA,586,399
2,Hospital_14,NA,NA,nan,0.17006802721088435,NA,588,397
2,Hospital_15,3.0021821409463882,0.38471986417657045,nan,0.17035775127768313,2945,587,398
3,Hospital_1,NA,NA,nan,0.17064846416382254,NA,586,398
3,Hospital_2,nan,0.1697216564833673,nan,0.17006802721088435,2946,588,397
3,Hospital_3,NA,NA,nan,0.17035775127768313,NA,587,398
3,Hospital_4,NA,NA,nan,0.1697792869269949,NA,589,396
3,Hospital_5,nan,0.16943972835314092,nan,0.1686541737649063,2945,587,398
3,Hospital_6,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
3,Hospital_7,nan,0.16949728260869565,nan,0.1689419795221843,2944,586,399
3,Hospital_8,nan,0.16938221317040053,nan,0.1683673469387755,2946,588,397
3,Hospital_9,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
3,Hospital_10,nan,0.1697216564833673,nan,0.17006802721088435,2946,588,397
3,Hospital_11,NA,NA,nan,0.1686541737649063,NA,587,398
3,Hospital_12,nan,0.16966406515100102,nan,0.1697792869269949,2947,589,396
3,Hospital_13,NA,NA,nan,0.1689419795221843,NA,586,399
3,Hospital_14,NA,NA,nan,0.17006802721088435,NA,588,397
3,Hospital_15,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
4,Hospital_1,NA,NA,nan,0.17064846416382254,NA,586,398
4,Hospital_2,nan,0.1697216564833673,nan,0.17006802721088435,2946,588,397
4,Hospital_3,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
4,Hospital_4,NA,NA,nan,0.1697792869269949,NA,589,396
4,Hospital_5,nan,0.16943972835314092,nan,0.1686541737649063,2945,587,398
4,Hospital_6,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
4,Hospital_7,NA,NA,nan,0.1689419795221843,NA,586,399
4,Hospital_8,nan,0.16938221317040053,nan,0.1683673469387755,2946,588,397
4,Hospital_9,NA,NA,nan,0.17035775127768313,NA,587,398
4,Hospital_10,nan,0.1697216564833673,nan,0.17006802721088435,2946,588,397
4,Hospital_11,NA,NA,nan,0.1686541737649063,NA,587,398
4,Hospital_12,NA,NA,nan,0.1697792869269949,NA,589,396
4,Hospital_13,nan,0.16949728260869565,nan,0.1689419795221843,2944,586,399
4,Hospital_14,nan,0.1697216564833673,nan,0.17006802721088435,2946,588,397
4,Hospital_15,nan,0.1697792869269949,nan,0.17035775127768313,2945,587,398
