ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.06373609549232892,0.9802224969097652,0.3827497512102127,0.9811320754716981,809,159,113
1,Hospital_2,0.05834464783864943,0.983433734939759,0.5954720377922058,0.7748091603053435,1328,262,184
1,Hospital_3,NA,NA,0.36397598683834076,0.9953051643192489,NA,213,149
1,Hospital_4,NA,NA,0.4182479679584503,0.8985507246376812,NA,69,52
1,Hospital_5,0.2747543326445988,0.9374262101534829,0.5096289962530136,0.8630952380952381,847,168,117
2,Hospital_1,0.030504349619150162,0.9888751545117429,0.14059582888148725,0.9308176100628931,809,159,113
2,Hospital_2,NA,NA,1.0642099777857463,0.7251908396946565,NA,262,184
2,Hospital_3,NA,NA,0.1469335830770433,0.9389671361502347,NA,213,149
2,Hospital_4,0.019413499472041924,0.9971671388101983,0.1576004922389984,0.927536231884058,353,69,52
2,Hospital_5,0.05458842430795942,0.987012987012987,1.1995064169168472,0.3333333333333333,847,168,117
3,Hospital_1,NA,NA,0.24697732739150524,0.949685534591195,NA,159,113
3,Hospital_2,0.01982523314654827,0.9932228915662651,0.07089601612339418,0.9427480916030534,1328,262,184
3,Hospital_3,0.01662107875260214,0.9934883720930232,0.09521475248038769,0.9812206572769953,1075,213,149
3,Hospital_4,NA,NA,0.371768593788147,0.8405797101449275,NA,69,52
3,Hospital_5,0.04098321710314069,0.9881936245572609,0.30657797679305077,0.9345238095238095,847,168,117
4,Hospital_1,NA,NA,0.04829477984458208,0.9748427672955975,NA,159,113
4,Hospital_2,NA,NA,0.13509728115362427,0.9198473282442748,NA,262,184
4,Hospital_3,0.010611497758266827,0.9972093023255814,0.03835131507366896,0.971830985915493,1075,213,149
4,Hospital_4,0.022027695396294195,0.9971671388101983,0.04833374544978142,0.9855072463768116,353,69,52
4,Hospital_5,0.023670015058347156,0.9905548996458088,0.24473366886377335,0.8333333333333334,847,168,117
5,Hospital_1,0.011138610034582339,0.9950556242274413,0.016717963851988316,0.9937106918238994,809,159,113
5,Hospital_2,NA,NA,0.14755539409816265,0.9351145038167938,NA,262,184
5,Hospital_3,0.0055633010860118605,0.9990697674418605,0.023536454886198044,0.9906103286384976,1075,213,149
5,Hospital_4,0.008046321105211973,0.9971671388101983,0.031021470203995705,0.9855072463768116,353,69,52
5,Hospital_5,NA,NA,0.2547113448381424,0.9166666666666666,NA,168,117
6,Hospital_1,0.005061026612695839,1.0,0.01196656102547422,0.9874213836477987,809,159,113
6,Hospital_2,NA,NA,0.13411212215820947,0.9580152671755725,NA,262,184
6,Hospital_3,0.0037205160026335055,1.0,0.021329954266548157,0.9906103286384976,1075,213,149
6,Hospital_4,0.009920603906114897,0.9971671388101983,0.03796001523733139,0.9855072463768116,353,69,52
6,Hospital_5,NA,NA,0.24246680736541748,0.9285714285714286,NA,168,117
7,Hospital_1,NA,NA,0.022062736563384533,0.9937106918238994,NA,159,113
