ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.029951263225770422,0.9915187153680878,0.3048272865624832,0.9276018099547512,8843,1768,1180
1,Hospital_2,0.009002338452929897,0.9969467375325116,0.30416672152932733,0.9247737556561086,8843,1768,1180
1,Hospital_3,NA,NA,0.3165741544216871,0.9179864253393665,NA,1768,1180
1,Hospital_4,NA,NA,0.3202201677652608,0.920814479638009,NA,1768,1180
1,Hospital_5,0.007809337428105729,0.9975121565079724,0.30263273246652844,0.9253393665158371,8843,1768,1180
2,Hospital_1,0.006399365098747824,0.998642994458894,0.039112349663940095,0.9830316742081447,8843,1768,1180
2,Hospital_2,0.002549486855527253,0.9994345810245392,0.0323582664803845,0.9864253393665159,8843,1768,1180
2,Hospital_3,NA,NA,0.030964351327773847,0.9858597285067874,NA,1768,1180
2,Hospital_4,0.14943815705233388,0.9739907271288024,0.03268670618542403,0.9898190045248869,8843,1768,1180
2,Hospital_5,NA,NA,0.027557897528595277,0.9881221719457014,NA,1768,1180
3,Hospital_1,0.001524820561202692,0.9996607486147235,0.011330570468349574,0.9971719457013575,8843,1768,1180
3,Hospital_2,NA,NA,0.004186888247139515,0.998868778280543,NA,1768,1180
3,Hospital_3,0.0016865487238516964,0.9995476136620675,0.002638609344233243,0.998868778280543,8842,1768,1180
3,Hospital_4,NA,NA,0.007679076478715225,0.997737556561086,NA,1768,1180
3,Hospital_5,0.002721624907592611,0.9992084134343548,0.0030591516536203145,0.9994343891402715,8843,1768,1180
4,Hospital_1,0.000566069536674669,1.0,0.15224639958181083,0.9530542986425339,8843,1768,1180
4,Hospital_2,NA,NA,0.1482973949915711,0.9428733031674208,NA,1768,1180
4,Hospital_3,0.044183524937501974,0.990047500565483,0.15015862039519082,0.9406108597285068,8842,1768,1180
4,Hospital_4,NA,NA,0.15445192332833407,0.9411764705882353,NA,1768,1180
4,Hospital_5,0.002587999296000427,0.9993214972294471,0.13898796343703662,0.9411764705882353,8843,1768,1180
5,Hospital_1,0.0009052210560704614,0.9997738324098157,0.008379181582573178,0.996606334841629,8843,1768,1180
5,Hospital_2,0.0007431905067278421,0.9998869162049079,0.002677363383359729,0.998868778280543,8843,1768,1180
5,Hospital_3,NA,NA,0.0022178039392071825,0.9994343891402715,NA,1768,1180
5,Hospital_4,0.0007481196042915274,0.9998869162049079,0.008651301466475811,0.997737556561086,8843,1768,1180
5,Hospital_5,NA,NA,0.0037381781655442736,0.998868778280543,NA,1768,1180
6,Hospital_1,NA,NA,0.007598737825933962,0.9971719457013575,NA,1768,1180
6,Hospital_2,0.0003958965942469409,1.0,0.0038423594158416563,0.998868778280543,8843,1768,1180
6,Hospital_3,0.0005083279595250392,1.0,0.001345115483283215,1.0,8842,1768,1180
6,Hospital_4,0.000568864253727952,0.9998869162049079,0.007635937900041816,0.9983031674208145,8843,1768,1180
6,Hospital_5,NA,NA,0.003643709613970917,0.998868778280543,NA,1768,1180
