ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,39.61,0.0
2,41.16,0.01
3,40.68,0.0
4,42.29,0.0
5,41.71,0.01
6,40.46,0.0
TOTAL,283.67,0.02
