ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,0.4006011486053467,0.9371069182389937,NA,159,113
1,Hospital_2,0.08546101835302332,0.9774096385542169,0.6636008421579996,0.7633587786259542,1328,262,184
1,Hospital_3,0.05325034695367018,0.987906976744186,0.3934204429388046,0.9389671361502347,1075,213,149
1,Hospital_4,0.41357587774594623,0.8810198300283286,0.43237608671188354,0.9420289855072463,353,69,52
1,Hospital_5,NA,NA,1.1817664504051208,0.3392857142857143,NA,168,117
2,Hospital_1,0.08426408363240105,0.9592088998763906,0.10299578122794628,0.9371069182389937,809,159,113
2,Hospital_2,NA,NA,1.3753048181533813,0.7290076335877863,NA,262,184
2,Hospital_3,0.036867449370523296,0.9897674418604652,0.08917372114956379,0.9389671361502347,1075,213,149
2,Hospital_4,0.11926890164613724,0.9660056657223796,0.21793316304683685,0.927536231884058,353,69,52
2,Hospital_5,NA,NA,0.9876122623682022,0.3333333333333333,NA,168,117
3,Hospital_1,0.04866973842893328,0.9814585908529048,0.09274498000741005,0.9622641509433962,809,159,113
3,Hospital_2,0.03628434410149401,0.9871987951807228,0.17623280733823776,0.9045801526717557,1328,262,184
3,Hospital_3,NA,NA,0.08446266874670982,0.971830985915493,NA,213,149
3,Hospital_4,0.04310458339750767,0.9971671388101983,0.09857024252414703,0.9855072463768116,353,69,52
3,Hospital_5,NA,NA,0.4535997584462166,0.5952380952380952,NA,168,117
4,Hospital_1,NA,NA,1.1261563897132874,0.4025157232704403,NA,159,113
4,Hospital_2,0.02744751220399683,0.9887048192771084,0.17857539715866247,0.9083969465648855,1328,262,184
4,Hospital_3,0.02142588064695398,0.9925581395348837,1.29071843624115,0.36619718309859156,1075,213,149
4,Hospital_4,NA,NA,0.8839225172996521,0.6086956521739131,NA,69,52
4,Hospital_5,0.2225085986512048,0.9279811097992916,0.9556565880775452,0.625,847,168,117
5,Hospital_1,0.07107529084065131,0.9604449938195303,0.40387818217277527,0.9748427672955975,809,159,113
5,Hospital_2,0.04784865254028277,0.9849397590361446,0.7663148939609528,0.8587786259541985,1328,262,184
5,Hospital_3,NA,NA,0.4681694209575653,0.9812206572769953,NA,213,149
5,Hospital_4,NA,NA,0.44869640469551086,0.8840579710144928,NA,69,52
5,Hospital_5,0.08484026630009923,0.9799291617473436,0.420282781124115,0.9107142857142857,847,168,117
6,Hospital_1,NA,NA,0.13559610396623611,0.9622641509433962,NA,159,113
6,Hospital_2,NA,NA,0.23837692042191824,0.9122137404580153,NA,262,184
6,Hospital_3,0.021701413672417402,0.9925581395348837,0.09224353730678558,0.9859154929577465,1075,213,149
6,Hospital_4,0.036770300939679146,0.9971671388101983,0.16769267618656158,0.9710144927536232,353,69,52
