ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,3.12,0.01
2,2.17,0.0
3,2.41,0.0
4,3.07,0.0
5,2.83,0.0
6,2.21,0.0
7,3.13,0.0
8,3.11,0.0
9,2.85,0.0
10,2.2,0.0
11,3.12,0.0
12,2.38,0.0
13,2.17,0.0
14,2.64,0.0
15,2.55,0.0
16,2.62,0.0
17,2.42,0.0
18,3.14,0.0
19,1.93,0.0
20,2.41,0.0
21,2.36,0.0
TOTAL,57.51,0.01
