ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,1.218390008859467,0.6480427778158634
1,Hospital_1,2,0.612616383192832,0.9413176115719476
1,Hospital_1,3,0.42211312761432246,0.9607184479330911
1,Hospital_1,4,0.28586930088829576,0.9651059162267772
1,Hospital_1,5,0.2026938916298381,0.9696304929046411
1,Hospital_5,1,1.611907781976642,0.8049856870229007
1,Hospital_5,2,1.1164350789604764,0.8907442748091603
1,Hospital_5,3,0.6091410386742968,0.8907442748091603
1,Hospital_5,4,0.47503393256303034,0.8907442748091603
1,Hospital_5,5,0.43333375815189246,0.8907442748091603
1,Hospital_3,1,1.8374319076538086,0.0
1,Hospital_3,2,1.752639929453532,0.20869565217391303
1,Hospital_3,3,1.6763250827789307,0.9449275362318841
1,Hospital_3,4,1.6024752855300903,0.991304347826087
1,Hospital_3,5,1.526682734489441,0.991304347826087
1,Hospital_2,1,1.4850768558681011,0.42360827270497836
1,Hospital_2,2,0.8540365609029928,0.46104798495871824
1,Hospital_2,3,0.5793328868846098,0.829722880732445
1,Hospital_2,4,0.40152892594536144,0.9959944412654296
1,Hospital_2,5,0.2580427954283853,0.9961579334586773
1,Hospital_4,1,1.2731928527355194,0.8268053148469093
1,Hospital_4,2,0.5091596819898662,0.8567302137492778
1,Hospital_4,3,0.32147063030039563,0.8567302137492778
1,Hospital_4,4,0.23843107876532219,0.8746389370306181
1,Hospital_4,5,0.17801004648208618,0.9777007510109763
2,Hospital_2,1,0.6489406057323018,0.9761301397858252
2,Hospital_2,2,0.29963176930323243,0.9961579334586773
2,Hospital_2,3,0.1718436061249425,0.9961579334586773
2,Hospital_2,4,0.11341834149789065,0.9961579334586773
2,Hospital_2,5,0.08466676366515458,0.9961579334586773
2,Hospital_5,1,0.9126932900963407,0.8262166030534351
2,Hospital_5,2,0.4649416429526878,0.8907442748091603
2,Hospital_5,3,0.404518534514037,0.8907442748091603
2,Hospital_5,4,0.36964489248665894,0.8907442748091603
2,Hospital_5,5,0.34476986866105686,0.8907442748091603
2,Hospital_3,1,1.3127667903900146,0.6405797101449275
2,Hospital_3,2,0.7493105332056681,0.991304347826087
2,Hospital_3,3,0.47053507963816327,0.991304347826087
2,Hospital_3,4,0.3245843748251597,0.991304347826087
2,Hospital_3,5,0.24460487564404806,0.991304347826087
2,Hospital_1,1,0.508208902258622,0.9561253170631384
2,Hospital_1,2,0.24761771162350973,0.9688763967916638
2,Hospital_1,3,0.17205374870906798,0.9712757935147734
2,Hospital_1,4,0.13789620949772366,0.9723041063961061
2,Hospital_1,5,0.11935834779420443,0.9738808528141496
2,Hospital_4,1,0.46387772919500575,0.9385326400924321
2,Hospital_4,2,0.13990225971621625,0.9838243789716926
2,Hospital_4,3,0.09859080766053761,0.9837088388214905
2,Hospital_4,4,0.08178857393453226,0.9837088388214905
2,Hospital_4,5,0.07223721552530632,0.9837088388214905
3,Hospital_5,1,0.6701594956896522,0.8098759541984732
3,Hospital_5,2,0.3847447733084361,0.8907442748091603
3,Hospital_5,3,0.3350690980300759,0.8907442748091603
3,Hospital_5,4,0.2994163745280468,0.8907442748091603
3,Hospital_5,5,0.26672961269364215,0.8907442748091603
3,Hospital_4,1,0.21833267199861653,0.9578278451761987
3,Hospital_4,2,0.07523431026322,0.9837088388214905
3,Hospital_4,3,0.06367923171423814,0.9837088388214905
3,Hospital_4,4,0.05713943046901156,0.9837088388214905
3,Hospital_4,5,0.05253299892715672,0.9837088388214905
3,Hospital_1,1,0.28359887330678474,0.962089531774868
3,Hospital_1,2,0.1512303687632084,0.9738122986220608
3,Hospital_1,3,0.12341989570280962,0.9742236237745938
3,Hospital_1,4,0.10719372407255466,0.9762116953451704
3,Hospital_1,5,0.0988775151209873,0.9774456708027696
3,Hospital_3,1,0.9212101499239603,0.7130434782608696
3,Hospital_3,2,0.3144593487183253,0.991304347826087
3,Hospital_3,3,0.17832630376021066,0.991304347826087
3,Hospital_3,4,0.12793626139561334,0.991304347826087
3,Hospital_3,5,0.10072791576385498,0.991304347826087
3,Hospital_2,1,0.32568598554159206,0.9961579334586773
3,Hospital_2,2,0.1416049515052388,0.9961579334586773
3,Hospital_2,3,0.09349301263379554,0.9961579334586773
3,Hospital_2,4,0.07179189838158588,0.9961579334586773
3,Hospital_2,5,0.059123950564147286,0.9961579334586773
4,Hospital_2,1,0.19129533460363746,0.9960761873620535
4,Hospital_2,2,0.08815895370207727,0.9961579334586773
4,Hospital_2,3,0.06394620891660452,0.9961579334586773
4,Hospital_2,4,0.05174292616235713,0.9961579334586773
4,Hospital_2,5,0.04396594028609494,0.9961579334586773
4,Hospital_5,1,0.5438392988660119,0.8290791984732825
4,Hospital_5,2,0.31843935269297974,0.8907442748091603
4,Hospital_5,3,0.2659093150586793,0.8907442748091603
4,Hospital_5,4,0.2238994094006943,0.8908635496183206
4,Hospital_5,5,0.1874902587045323,0.9092318702290076
4,Hospital_3,1,0.6698612968126932,0.7971014492753623
4,Hospital_3,2,0.18795259296894073,0.991304347826087
4,Hospital_3,3,0.11075532684723537,0.991304347826087
4,Hospital_3,4,0.08248789608478546,0.991304347826087
4,Hospital_3,5,0.07066681360205014,0.991304347826087
4,Hospital_1,1,0.1910223535409099,0.9666141084527319
4,Hospital_1,2,0.11507121447408408,0.9761431411530815
4,Hospital_1,3,0.10052753216995482,0.9769657914581477
4,Hospital_1,4,0.0916429185553601,0.97861109206828
4,Hospital_1,5,0.08497958908086284,0.9793651881812573
4,Hospital_4,1,0.12998448925859787,0.9722703639514731
4,Hospital_4,2,0.053180690197383654,0.984055459272097
4,Hospital_4,3,0.04733714695526835,0.9842865395725015
4,Hospital_4,4,0.04385254971737809,0.9849797804737146
4,Hospital_4,5,0.04120195099590894,0.98578856152513
5,Hospital_5,1,0.4381234153653636,0.8509064885496184
5,Hospital_5,2,0.2526017716436675,0.8908635496183206
5,Hospital_5,3,0.19974298391378287,0.9018368320610687
5,Hospital_5,4,0.16023172573609787,0.9422709923664122
5,Hospital_5,5,0.128481964496049,0.9663645038167938
5,Hospital_4,1,0.09095731333774679,0.9854419410745234
5,Hospital_4,2,0.042084137731067395,0.9875216637781629
5,Hospital_4,3,0.03845014275216004,0.9872905834777586
5,Hospital_4,4,0.035839137922534174,0.9884459849797804
5,Hospital_4,5,0.033894211663316715,0.9886770652801848
5,Hospital_1,1,0.14680779571726657,0.9705216974017962
5,Hospital_1,2,0.09456646605803255,0.9784739836841023
5,Hospital_1,3,0.0858993507072068,0.9797079591417015
5,Hospital_1,4,0.0812440996564794,0.9804620552546788
5,Hospital_1,5,0.07639972834537427,0.9819702474806334
5,Hospital_2,1,0.125188266315187,0.9967301561350446
5,Hospital_2,2,0.06012024264782667,0.9961579334586773
5,Hospital_2,3,0.04556325312781458,0.9961579334586773
5,Hospital_2,4,0.03737193336322283,0.9961579334586773
5,Hospital_2,5,0.03161385024820144,0.9961579334586773
5,Hospital_3,1,0.5393825421730677,0.8231884057971014
5,Hospital_3,2,0.14086514711380005,0.991304347826087
5,Hospital_3,3,0.08423941830794017,0.991304347826087
5,Hospital_3,4,0.06514114141464233,0.991304347826087
5,Hospital_3,5,0.05058874562382698,0.991304347826087
