ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,25.99,0.01
2,23.85,0.0
3,27.35,0.0
4,32.37,0.0
5,24.17,0.0
6,27.13,0.0
7,21.82,0.0
8,27.55,0.0
9,23.03,0.0
10,26.25,0.0
11,25.72,0.0
12,24.11,0.0
13,21.28,0.0
14,18.98,0.0
15,28.66,0.0
16,19.28,0.0
17,16.92,0.0
18,28.16,0.0
19,25.71,0.0
20,19.25,0.0
21,27.28,0.0
22,20.89,0.0
23,24.92,0.0
24,25.05,0.0
25,19.16,0.0
26,18.15,0.0
27,25.71,0.0
28,21.98,0.0
TOTAL,673.44,0.01
