ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.05090146777885301,0.9839307787391842,0.3758593648672104,0.9371069182389937,809,159,113
1,Hospital_2,0.046353738246993584,0.9811746987951807,0.8008147776126862,0.732824427480916,1328,262,184
1,Hospital_3,NA,NA,0.4649970978498459,0.9389671361502347,NA,213,149
1,Hospital_4,1.0761857628822327,0.7082152974504249,0.35151997208595276,0.927536231884058,353,69,52
1,Hospital_5,NA,NA,1.1175682097673416,0.3333333333333333,NA,168,117
2,Hospital_1,0.03036221888448511,0.9901112484548825,0.18292460218071938,0.9811320754716981,809,159,113
2,Hospital_2,NA,NA,0.5829599499702454,0.7862595419847328,NA,262,184
2,Hospital_3,0.02313729380774829,0.9906976744186047,0.0968063585460186,0.9906103286384976,1075,213,149
2,Hospital_4,NA,NA,0.2682740092277527,0.9565217391304348,NA,69,52
2,Hospital_5,0.05908379490886416,0.987012987012987,0.6254527866840363,0.8392857142857143,847,168,117
3,Hospital_1,0.02044664110456194,0.9901112484548825,0.03438580455258489,0.9874213836477987,809,159,113
3,Hospital_2,NA,NA,0.17347528537114462,0.9465648854961832,NA,262,184
3,Hospital_3,0.015718292237983808,0.9953488372093023,0.01922393310815096,0.9906103286384976,1075,213,149
3,Hospital_4,NA,NA,0.11955299973487854,0.9710144927536232,NA,69,52
3,Hospital_5,0.046821417686130316,0.9846517119244392,0.1683816947042942,0.9642857142857143,847,168,117
4,Hospital_1,NA,NA,0.09203237667679787,0.9874213836477987,NA,159,113
4,Hospital_2,NA,NA,0.44580841064453125,0.9083969465648855,NA,262,184
4,Hospital_3,0.006659750176671271,0.9972093023255814,0.10296300053596497,0.9906103286384976,1075,213,149
4,Hospital_4,0.046080888559420906,0.9915014164305949,0.12385017424821854,0.9420289855072463,353,69,52
4,Hospital_5,0.03214602531599147,0.9905548996458088,0.29672136902809143,0.8988095238095238,847,168,117
5,Hospital_1,0.0529846078050988,0.9876390605686032,0.12681158632040024,0.9685534591194969,809,159,113
5,Hospital_2,NA,NA,1.0319579641024272,0.7099236641221374,NA,262,184
5,Hospital_3,0.03187741504775153,0.9906976744186047,0.054156096652150154,0.9906103286384976,1075,213,149
5,Hospital_4,NA,NA,0.2575169503688812,0.8985507246376812,NA,69,52
5,Hospital_5,0.03056240135005542,0.9893742621015348,0.38841529190540314,0.8095238095238095,847,168,117
6,Hospital_1,0.019095341342368295,0.9950556242274413,0.04723496246151626,0.9748427672955975,809,159,113
6,Hospital_2,NA,NA,0.3776300251483917,0.8435114503816794,NA,262,184
6,Hospital_3,0.011223491966827877,0.9990697674418605,0.040731952991336584,0.971830985915493,1075,213,149
6,Hospital_4,0.016808138927444816,0.9971671388101983,0.06463906168937683,0.9710144927536232,353,69,52
6,Hospital_5,NA,NA,0.3764776661992073,0.7261904761904762,NA,168,117
7,Hospital_1,0.009110037669805544,0.9975278121137207,0.018718029372394085,0.9874213836477987,809,159,113
7,Hospital_2,0.014350202654234388,0.9969879518072289,0.07424288367231686,0.9732824427480916,1328,262,184
7,Hospital_3,NA,NA,0.03140993323177099,0.9906103286384976,NA,213,149
7,Hospital_4,0.01161889840538303,0.9971671388101983,0.05843324959278107,0.9855072463768116,353,69,52
7,Hospital_5,NA,NA,0.16257931292057037,0.9166666666666666,NA,168,117
8,Hospital_1,NA,NA,0.028421122580766678,0.9874213836477987,NA,159,113
8,Hospital_2,NA,NA,0.06512869071836273,0.9580152671755725,NA,262,184
8,Hospital_3,0.005568616059867458,0.9990697674418605,0.030577711993828416,0.9906103286384976,1075,213,149
8,Hospital_4,0.004567909015653034,1.0,0.08389567583799362,0.9710144927536232,353,69,52
8,Hospital_5,0.029914701224437783,0.9893742621015348,0.10578189790248871,0.9761904761904762,847,168,117
9,Hospital_1,NA,NA,0.023380332859233022,0.9874213836477987,NA,159,113
9,Hospital_2,NA,NA,0.05618523790811499,0.9732824427480916,NA,262,184
9,Hospital_3,0.006122515575649838,1.0,0.02342633344233036,0.9953051643192489,1075,213,149
9,Hospital_4,0.009668028331361711,0.9971671388101983,0.08348776400089264,0.9855072463768116,353,69,52
9,Hospital_5,0.01982995292304882,0.9929161747343566,0.09987829998135567,0.9523809523809523,847,168,117
10,Hospital_1,NA,NA,0.09364124108105898,0.9371069182389937,NA,159,113
10,Hospital_2,0.07592566785487262,0.9781626506024096,0.24055016972124577,0.8969465648854962,1328,262,184
10,Hospital_3,0.0036795910176200173,0.9990697674418605,0.09274511877447367,0.9483568075117371,1075,213,149
10,Hospital_4,0.011916695162653923,0.9971671388101983,0.05460144206881523,0.9855072463768116,353,69,52
10,Hospital_5,NA,NA,0.18926991149783134,0.8690476190476191,NA,168,117
11,Hospital_1,NA,NA,0.03715277276933193,0.9937106918238994,NA,159,113
11,Hospital_2,NA,NA,0.07755907097210486,0.9656488549618321,NA,262,184
11,Hospital_3,0.005432444087798811,0.998139534883721,0.0435346607118845,0.9953051643192489,1075,213,149
11,Hospital_4,0.005475864590456088,0.9971671388101983,0.07969067990779877,0.9855072463768116,353,69,52
11,Hospital_5,0.03107094924364771,0.9893742621015348,0.12280875816941261,0.9583333333333334,847,168,117
12,Hospital_1,0.009599494427675381,0.9950556242274413,0.009964938159100711,0.9937106918238994,809,159,113
12,Hospital_2,NA,NA,0.054444730281829834,0.9770992366412213,NA,262,184
12,Hospital_3,0.0035842563051523436,1.0,0.021975270530674607,0.9953051643192489,1075,213,149
12,Hospital_4,NA,NA,0.11180281639099121,0.9855072463768116,NA,69,52
12,Hospital_5,0.015417838602193765,0.9952774498229043,0.08994670771062374,0.9821428571428571,847,168,117
13,Hospital_1,NA,NA,0.6512816995382309,0.5849056603773585,NA,159,113
13,Hospital_2,0.02912498227405277,0.9917168674698795,0.040669342425341405,0.9732824427480916,1328,262,184
13,Hospital_3,NA,NA,1.0036234259605408,0.49295774647887325,NA,213,149
13,Hospital_4,0.0022375607707848153,1.0,0.42798006534576416,0.8405797101449275,353,69,52
13,Hospital_5,0.007657930121890136,0.9988193624557261,0.24002095684409142,0.875,847,168,117
14,Hospital_1,0.00548003487555044,1.0,0.020770036237081513,0.9874213836477987,809,159,113
14,Hospital_2,NA,NA,0.11129608750343323,0.9656488549618321,NA,262,184
14,Hospital_3,0.0036320363093788424,0.9990697674418605,0.025266258977353573,0.9859154929577465,1075,213,149
14,Hospital_4,0.0019335301282505195,1.0,0.04365496337413788,0.9855072463768116,353,69,52
14,Hospital_5,NA,NA,0.1762971356511116,0.9107142857142857,NA,168,117
15,Hospital_1,0.003234287925546856,1.0,0.012163904495537281,0.9937106918238994,809,159,113
15,Hospital_2,0.0053104569352316585,0.9992469879518072,0.02420729057242473,0.9923664122137404,1328,262,184
15,Hospital_3,NA,NA,0.024823662912240252,0.9953051643192489,NA,213,149
15,Hospital_4,NA,NA,0.12079654633998871,0.9855072463768116,NA,69,52
15,Hospital_5,0.008249938188652908,0.9988193624557261,0.06489278189837933,0.9880952380952381,847,168,117
16,Hospital_1,0.0012867770440477347,1.0,0.007982528069987893,1.0,809,159,113
16,Hospital_2,0.05863825197924267,0.9841867469879518,0.08596903085708618,0.9809160305343512,1328,262,184
16,Hospital_3,NA,NA,0.042703280225396156,0.9953051643192489,NA,213,149
16,Hospital_4,0.003092908261654278,1.0,0.10510077327489853,0.9855072463768116,353,69,52
16,Hospital_5,NA,NA,0.15144894272089005,0.9464285714285714,NA,168,117
17,Hospital_1,0.001810363310921405,1.0,0.0073735532350838184,1.0,809,159,113
17,Hospital_2,0.0051386734862303865,1.0,0.021976146458958585,0.9885496183206107,1328,262,184
17,Hospital_3,NA,NA,0.028024873230606318,0.9953051643192489,NA,213,149
17,Hospital_4,0.004475828570624192,0.9971671388101983,0.0862213596701622,0.9855072463768116,353,69,52
17,Hospital_5,NA,NA,0.09475128911435604,0.9642857142857143,NA,168,117
18,Hospital_1,0.0016564511669067933,1.0,0.09991594823077321,0.9811320754716981,809,159,113
18,Hospital_2,0.0048828388733619995,0.9992469879518072,0.037525358299414315,0.9847328244274809,1328,262,184
18,Hospital_3,NA,NA,0.05471101525472477,0.9812206572769953,NA,213,149
18,Hospital_4,NA,NA,0.2702716886997223,0.927536231884058,NA,69,52
18,Hospital_5,0.01859901938587427,0.9917355371900827,0.12360954470932484,0.9702380952380952,847,168,117
19,Hospital_1,0.0018643304106912442,1.0,0.006403828738257289,0.9937106918238994,809,159,113
19,Hospital_2,NA,NA,0.024996739191313583,0.9961832061068703,NA,262,184
19,Hospital_3,0.0015423962241685432,1.0,0.01433047346654348,0.9953051643192489,1075,213,149
19,Hospital_4,NA,NA,0.03140706568956375,0.9855072463768116,NA,69,52
19,Hospital_5,0.003467455306755645,1.0,0.02514738030731678,1.0,847,168,117
20,Hospital_1,0.0013046299365149544,1.0,0.005893263180041686,0.9937106918238994,809,159,113
20,Hospital_2,NA,NA,0.019909096260865528,0.9961832061068703,NA,262,184
20,Hospital_3,0.000769052819426482,1.0,0.012901226989924908,0.9953051643192489,1075,213,149
20,Hospital_4,NA,NA,0.060393691062927246,0.9855072463768116,NA,69,52
20,Hospital_5,0.0023521491925099064,1.0,0.023676879703998566,0.9880952380952381,847,168,117
21,Hospital_1,NA,NA,0.008759110496612266,0.9937106918238994,NA,159,113
21,Hospital_2,NA,NA,0.016871931594020378,0.9961832061068703,NA,262,184
21,Hospital_3,0.00043712510786362045,1.0,0.01174376441485947,0.9953051643192489,1075,213,149
21,Hospital_4,0.0016350835212506354,1.0,0.06393332779407501,0.9855072463768116,353,69,52
21,Hospital_5,0.002241910568305424,1.0,0.025548872537910938,0.9940476190476191,847,168,117
22,Hospital_1,0.0005479268781657863,1.0,0.0044351741671562195,1.0,809,159,113
22,Hospital_2,0.0028512143656950107,1.0,0.007169843682883463,0.9961832061068703,1328,262,184
22,Hospital_3,NA,NA,0.018010392759606475,0.9953051643192489,NA,213,149
22,Hospital_4,NA,NA,0.06429608911275864,0.9855072463768116,NA,69,52
22,Hospital_5,0.0015331712617938007,1.0,0.042765645077452064,0.9940476190476191,847,168,117
23,Hospital_1,0.00047456829426144917,1.0,0.00236266857245937,1.0,809,159,113
23,Hospital_2,NA,NA,0.016137036708338808,0.9961832061068703,NA,262,184
23,Hospital_3,0.0005852178787285488,1.0,0.010634995659529523,0.9953051643192489,1075,213,149
23,Hospital_4,NA,NA,0.06874558329582214,0.9855072463768116,NA,69,52
23,Hospital_5,0.0016030119732022285,1.0,0.01845151139423251,0.9940476190476191,847,168,117
24,Hospital_1,NA,NA,0.0030702438671141863,1.0,NA,159,113
24,Hospital_2,0.0015670174484098839,1.0,0.0055972493658676585,0.9961832061068703,1328,262,184
24,Hospital_3,0.0001709700877149266,1.0,0.01662227770430036,0.9953051643192489,1075,213,149
24,Hospital_4,NA,NA,0.050757646560668945,0.9855072463768116,NA,69,52
24,Hospital_5,0.001212096997603242,1.0,0.04866253607906401,0.9940476190476191,847,168,117
25,Hospital_1,0.000349742416801746,1.0,0.0023540114634670317,1.0,809,159,113
25,Hospital_2,0.027058951260352678,0.9924698795180723,0.013144286504636208,0.9961832061068703,1328,262,184
25,Hospital_3,0.0002262675968975398,1.0,0.01808004910708405,0.9953051643192489,1075,213,149
25,Hospital_4,NA,NA,0.08808675408363342,0.9855072463768116,NA,69,52
25,Hospital_5,NA,NA,0.036237173015251756,0.9821428571428571,NA,168,117
26,Hospital_1,NA,NA,0.004974825511453673,0.9937106918238994,NA,159,113
26,Hospital_2,NA,NA,0.01448324442996333,0.9961832061068703,NA,262,184
26,Hospital_3,0.0002614321525066367,1.0,0.009068022729479708,0.9953051643192489,1075,213,149
26,Hospital_4,0.0006244769416904697,1.0,0.05491102114319801,0.9855072463768116,353,69,52
26,Hospital_5,0.001364229467331565,1.0,0.02138056978583336,0.9940476190476191,847,168,117
