ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,19.26,0.01
2,21.32,0.0
3,24.71,0.0
4,28.94,0.0
5,20.52,0.0
6,22.53,0.0
7,30.26,0.0
8,22.47,0.0
9,29.1,0.0
TOTAL,244.0,0.01
