ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.03498412808403373,0.9898097826086957,0.8252421975135803,0.773037542662116,2944,586,398
1,Hospital_2,0.05580171872255354,0.9826883910386965,0.8261525273323059,0.7687074829931972,2946,588,397
1,Hospital_3,0.06549834054506694,0.9803056027164686,0.8294448375701904,0.7649063032367973,2945,587,398
1,Hospital_4,NA,NA,0.8340249836444855,0.7589134125636672,NA,589,396
1,Hospital_5,NA,NA,0.848047548532486,0.7632027257240205,NA,587,398
1,Hospital_6,0.037846194022373915,0.9857385398981324,0.8259888827800751,0.7529812606473595,2945,587,398
1,Hospital_7,0.07081353996434937,0.975203804347826,0.8373029232025146,0.7491467576791809,2944,586,399
1,Hospital_8,NA,NA,0.831657999753952,0.7772108843537415,NA,588,397
1,Hospital_9,0.05048565224099851,0.9816638370118845,0.8414283931255341,0.778534923339012,2945,587,398
1,Hospital_10,NA,NA,0.8497699201107025,0.7568027210884354,NA,588,397
1,Hospital_11,0.4471670465815502,0.8709677419354839,0.8445966899394989,0.7649063032367973,2945,587,398
1,Hospital_12,2.270715907216072,0.4010858500169664,0.8465281128883362,0.7419354838709677,2947,589,396
1,Hospital_13,0.03071633499601613,0.990828804347826,0.8442179024219513,0.7457337883959044,2944,586,399
1,Hospital_14,NA,NA,0.8270942747592926,0.7670068027210885,NA,588,397
1,Hospital_15,NA,NA,0.8328313648700714,0.7700170357751278,NA,587,398
2,Hospital_1,NA,NA,0.21719857007265092,0.9197952218430034,NA,586,398
2,Hospital_2,0.014184635017348532,0.994908350305499,0.1912208952009678,0.9336734693877551,2946,588,397
2,Hospital_3,0.8151286600429254,0.8275042444821732,0.20353422462940216,0.9352640545144804,2945,587,398
2,Hospital_4,0.026222904486833915,0.9928741092636579,0.23657445162534713,0.9168081494057725,2947,589,396
2,Hospital_5,NA,NA,0.24655018150806426,0.9131175468483816,NA,587,398
2,Hospital_6,0.16114600390816727,0.9636672325976231,0.20470793396234513,0.9318568994889267,2945,587,398
2,Hospital_7,NA,NA,0.2198474869132042,0.9283276450511946,NA,586,399
2,Hospital_8,NA,NA,0.24842685014009475,0.9166666666666666,NA,588,397
2,Hospital_9,1.0370823008318741,0.7830220713073005,0.21217886954545975,0.9335604770017035,2945,587,398
2,Hospital_10,NA,NA,0.23804166689515113,0.9302721088435374,NA,588,397
2,Hospital_11,0.021963071815359097,0.9942275042444821,0.25431726425886153,0.9045996592844975,2945,587,398
2,Hospital_12,0.029247489156356703,0.9901594842212419,0.19648853167891503,0.933786078098472,2947,589,396
2,Hospital_13,0.020824628861863977,0.9932065217391305,0.20312569066882133,0.931740614334471,2944,586,399
