ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,63.91,0.01
2,62.85,0.01
3,61.54,0.01
4,57.76,0.01
5,59.88,0.01
6,56.52,0.01
7,56.13,0.01
8,63.82,0.01
9,61.47,0.01
10,56.7,0.01
11,60.53,0.01
12,59.54,0.01
13,57.43,0.01
14,53.89,0.01
15,57.09,0.01
16,56.01,0.01
17,59.23,0.01
18,57.4,0.01
19,57.43,0.01
20,60.94,0.01
21,59.88,0.0
22,64.64,0.01
23,56.8,0.01
24,54.84,0.01
25,50.09,0.01
26,61.33,0.01
TOTAL,1583.79,0.25
