ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,61.29,0.02
2,61.43,0.0
3,52.48,0.0
4,55.76,0.0
5,62.04,0.01
6,56.13,0.0
7,48.53,0.0
8,54.55,0.01
9,66.81,0.0
10,68.44,0.0
11,53.85,0.0
12,52.61,0.0
13,56.97,0.0
14,52.86,0.0
15,59.31,0.0
16,59.88,0.0
17,57.27,0.0
18,53.69,0.01
19,67.53,0.01
20,57.06,0.0
21,54.38,0.0
22,51.71,0.0
23,64.54,0.0
24,63.63,0.0
25,55.69,0.0
TOTAL,1481.31,0.06
