ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,1.69,0.0
2,1.54,0.0
3,1.64,0.0
4,1.53,0.0
5,1.27,0.0
6,1.42,0.0
7,1.78,0.0
8,1.66,0.0
9,1.81,0.0
10,1.28,0.0
11,1.83,0.0
12,1.12,0.0
13,1.66,0.0
14,1.42,0.0
15,1.55,0.0
16,1.45,0.0
17,1.41,0.0
18,1.37,0.0
19,1.8,0.0
20,1.8,0.0
21,1.53,0.0
22,1.71,0.0
23,1.68,0.0
24,1.54,0.0
25,1.84,0.0
26,1.82,0.0
27,1.16,0.0
28,1.16,0.0
TOTAL,46.18,0.0
