ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,1.1922921538352966,0.4528301886792453,NA,159,113
1,Hospital_2,0.07044158638878302,0.9826807228915663,1.1172889868418376,0.8969465648854962,1328,262,184
1,Hospital_3,0.04492706908947892,0.9888372093023255,1.3074824810028076,0.38967136150234744,1075,213,149
1,Hospital_4,NA,NA,1.0170339345932007,0.782608695652174,NA,69,52
1,Hospital_5,0.3190792713846479,0.898465171192444,1.0139606595039368,0.7559523809523809,847,168,117
1,Hospital_6,NA,NA,1.303849180539449,0.6096096096096096,NA,333,228
1,Hospital_7,0.07075327042151582,0.9805680119581465,1.180009384950002,0.4377358490566038,1338,265,183
1,Hospital_8,1.6168334484100342,0.3178294573643411,1.0516746044158936,0.7391304347826086,129,23,22
1,Hospital_9,0.6109295338392258,0.8380566801619433,0.9979342818260193,0.7916666666666666,494,96,69
1,Hospital_10,0.9584003686904907,0.5843621399176955,1.0125724077224731,0.8333333333333334,486,96,70
1,Hospital_11,0.14758591540157795,0.9492537313432836,1.0923511385917664,0.8542713567839196,1005,199,139
1,Hospital_12,0.7065643072128296,0.6686046511627907,1.3699204921722412,0.4375,172,32,28
1,Hospital_13,NA,NA,1.3112746477127075,0.3170731707317073,NA,82,60
1,Hospital_14,0.36696563022477285,0.9128738621586476,1.015403002500534,0.6644736842105263,769,152,107
1,Hospital_15,0.03659380306131565,0.992989165073295,1.284077525138855,0.977491961414791,1569,311,215
1,Hospital_16,NA,NA,0.9692803422609965,0.8415094339622642,NA,265,184
1,Hospital_17,NA,NA,1.3267072439193726,0.6724137931034483,NA,58,46
1,Hospital_18,NA,NA,1.1399797201156616,0.5925925925925926,NA,216,150
1,Hospital_19,NA,NA,1.0395635664463043,0.7411764705882353,NA,170,121
1,Hospital_20,0.26076401472091676,0.930188679245283,0.9818241596221924,0.8365384615384616,530,104,77
1,Hospital_21,0.06124094997843107,0.9807186678352322,1.392238736152649,0.2290748898678414,1141,227,158
1,Hospital_22,0.4088089317083359,0.8686131386861314,1.176424503326416,0.96,137,25,24
1,Hospital_23,0.09688307092680286,0.9802609568417531,1.2041310787200927,0.9345637583892618,2989,596,404
1,Hospital_24,0.04967269878834486,0.9904610492845787,1.3074288368225098,0.8467741935483871,1258,248,174
1,Hospital_25,NA,NA,1.1794387102127075,0.7550200803212851,NA,249,174
1,Hospital_26,0.14101794036105275,0.9434146341463414,1.0589701533317566,0.7401960784313726,1025,204,141
1,Hospital_27,NA,NA,1.2608851194381714,0.7058823529411765,NA,17,15
1,Hospital_28,NA,NA,1.1828768253326416,0.8195876288659794,NA,194,135
1,Hospital_29,NA,NA,1.2715786695480347,0.967741935483871,NA,93,66
1,Hospital_30,NA,NA,1.1223394870758057,0.8333333333333334,NA,42,34
1,Hospital_31,0.09647917499144872,0.9693877551020408,0.9954857528209686,0.8602941176470589,686,136,96
1,Hospital_32,0.28365898558071684,0.8850574712643678,1.0122359693050385,0.7953216374269005,870,171,120
1,Hospital_33,0.08906065374612808,0.9726775956284153,1.210519552230835,0.9351851851851852,549,108,78
1,Hospital_34,NA,NA,1.4244127869606018,0.12048192771084337,NA,249,173
1,Hospital_35,0.9278908014297486,0.6917057902973396,1.1212279796600342,0.8095238095238095,639,126,88
1,Hospital_36,0.4413873180747032,0.813953488372093,1.050815224647522,0.7894736842105263,387,76,57
1,Hospital_37,NA,NA,1.0412737329800923,0.8503401360544217,NA,294,203
1,Hospital_38,NA,NA,1.0930839776992798,0.7058823529411765,NA,51,40
1,Hospital_39,0.213163231809934,0.9352580927384077,1.0481096506118774,0.76,1143,225,160
1,Hospital_40,0.38759666681289673,0.9098360655737705,1.1863152980804443,0.9295774647887324,366,71,55
1,Hospital_41,0.20878447923395368,0.9405099150141643,1.086488515138626,0.9428571428571428,1059,210,147
1,Hospital_42,NA,NA,0.9821498394012451,0.7933884297520661,NA,121,83
1,Hospital_43,0.057748203398659825,0.9850051706308169,1.0351993888616562,0.9038961038961039,1934,385,263
1,Hospital_44,0.1698062481979529,0.958957654723127,1.0627122521400452,0.7875816993464052,1535,306,207
