ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,1.2056617877985303,0.5712620826763557
1,Hospital_1,2,0.6480080521943277,0.9387125522725714
1,Hospital_1,3,0.5021217047122487,0.9500239939672311
1,Hospital_1,4,0.3753692970464104,0.9506409816960307
1,Hospital_1,5,0.28002141638283146,0.9559882086789607
1,Hospital_5,1,1.704703025745623,0.6217795801526718
1,Hospital_5,2,1.3072164158026378,0.8907442748091603
1,Hospital_5,3,0.7400060810826041,0.8907442748091603
1,Hospital_5,4,0.5154499646389124,0.8907442748091603
1,Hospital_5,5,0.46019092563426856,0.8907442748091603
1,Hospital_3,1,1.7498961687088013,0.26956521739130435
1,Hospital_3,2,1.6540423234303792,0.991304347826087
1,Hospital_3,3,1.5626717805862427,0.991304347826087
1,Hospital_3,4,1.4715530474980671,0.991304347826087
1,Hospital_3,5,1.375025987625122,0.991304347826087
1,Hospital_2,1,1.4478985331952572,0.44845908607863977
1,Hospital_2,2,0.7540180832147598,0.6431782882367367
1,Hospital_2,3,0.44254983340700466,0.9961579334586773
1,Hospital_2,4,0.25318838376551867,0.9961579334586773
1,Hospital_2,5,0.1441420636450251,0.9961579334586773
1,Hospital_4,1,1.30901918954709,0.8556903523974582
1,Hospital_4,2,0.6361668429830495,0.8567302137492778
1,Hospital_4,3,0.413502320428105,0.8567302137492778
1,Hospital_4,4,0.2735966040807612,0.8673599075678798
1,Hospital_4,5,0.18724561756586328,0.9802426343154246
2,Hospital_2,1,0.5344227887690067,0.9961579334586773
2,Hospital_2,2,0.2120509084003667,0.9961579334586773
2,Hospital_2,3,0.11321997611473004,0.9961579334586773
2,Hospital_2,4,0.07499395951163024,0.9961579334586773
2,Hospital_2,5,0.05705538634598876,0.9961579334586773
2,Hospital_5,1,0.9670699563893405,0.782800572519084
2,Hospital_5,2,0.498727075529821,0.8907442748091603
2,Hospital_5,3,0.43589019188375183,0.8907442748091603
2,Hospital_5,4,0.39943026186841907,0.8907442748091603
2,Hospital_5,5,0.3760618158813679,0.8907442748091603
2,Hospital_3,1,1.0680800477663677,0.6202898550724638
2,Hospital_3,2,0.43976595997810364,0.991304347826087
2,Hospital_3,3,0.24415098627408346,0.991304347826087
2,Hospital_3,4,0.1620390663544337,0.991304347826087
2,Hospital_3,5,0.12867536147435507,0.991304347826087
2,Hospital_1,1,0.5429360537152541,0.9326112291766642
2,Hospital_1,2,0.31396783600773726,0.9523548364982519
2,Hospital_1,3,0.23004614078162008,0.9579077260574484
2,Hospital_1,4,0.18851165042111748,0.9603756769726469
2,Hospital_1,5,0.1649433135855616,0.9630492904641119
2,Hospital_4,1,0.5241262619109714,0.882842287694974
2,Hospital_4,2,0.18582288920879364,0.9832466782206817
2,Hospital_4,3,0.12205660869093503,0.9833622183708839
2,Hospital_4,4,0.0948020046138588,0.9833622183708839
2,Hospital_4,5,0.08040019612321082,0.9833622183708839
3,Hospital_5,1,0.7110440618160999,0.7958015267175572
3,Hospital_5,2,0.4321509337786472,0.8907442748091603
3,Hospital_5,3,0.38971613347530365,0.8907442748091603
3,Hospital_5,4,0.3570636212825775,0.8907442748091603
3,Hospital_5,5,0.3285244685230833,0.8907442748091603
3,Hospital_4,1,0.26843061922665906,0.9589832466782207
3,Hospital_4,2,0.10446432358859216,0.9833622183708839
3,Hospital_4,3,0.08129484644707512,0.9834777585210861
3,Hospital_4,4,0.07037871026927058,0.9833622183708839
3,Hospital_4,5,0.06372267640579272,0.9833622183708839
3,Hospital_1,1,0.32622301277884264,0.9475560430520327
3,Hospital_1,2,0.20473267974560722,0.9609926647014465
3,Hospital_1,3,0.16741573019770153,0.9642147117296223
3,Hospital_1,4,0.1491951847677691,0.9653801329951327
3,Hospital_1,5,0.1359756048441979,0.967436758757798
3,Hospital_3,1,0.7080325682957967,0.6608695652173913
3,Hospital_3,2,0.15553012986977896,0.991304347826087
3,Hospital_3,3,0.09531709800163905,0.991304347826087
3,Hospital_3,4,0.07241546859343846,0.991304347826087
3,Hospital_3,5,0.05579692870378494,0.991304347826087
3,Hospital_2,1,0.2572487265182038,0.9960761873620535
3,Hospital_2,2,0.10241850294793646,0.9961579334586773
3,Hospital_2,3,0.06622024982546766,0.9961579334586773
3,Hospital_2,4,0.05136059983245408,0.9961579334586773
3,Hospital_2,5,0.042520496198752276,0.9961579334586773
4,Hospital_2,1,0.14885398435095945,0.9960761873620535
4,Hospital_2,2,0.06629979222392042,0.9961579334586773
4,Hospital_2,3,0.04708535641354198,0.9961579334586773
4,Hospital_2,4,0.0381689616284954,0.9961579334586773
