ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,2.7,0.01
2,2.59,0.0
3,2.79,0.0
4,2.59,0.0
5,2.14,0.0
6,2.41,0.0
7,2.98,0.0
8,2.81,0.0
9,3.04,0.0
10,2.18,0.0
11,3.02,0.0
12,1.93,0.0
13,2.83,0.0
14,2.39,0.0
15,2.58,0.0
16,2.35,0.0
17,2.37,0.0
18,2.4,0.0
19,2.99,0.0
TOTAL,51.69,0.01
