ronda,hospital,local_epoch,train_loss,train_acc
3,Hospital_1,2,0.24761899874398582,0.9566737505998492
3,Hospital_1,3,0.18741928348154352,0.963460615616645
3,Hospital_1,4,0.15519141412356444,0.9694933845204634
3,Hospital_1,5,0.135060221773752,0.9719613354356619
3,Hospital_3,1,1.1905311346054077,0.6869565217391305
3,Hospital_3,2,0.8033349911371866,0.9188405797101449
3,Hospital_3,3,0.571243683497111,0.9797101449275363
3,Hospital_3,4,0.4378625750541687,0.991304347826087
3,Hospital_3,5,0.3509642283121745,0.991304347826087
3,Hospital_2,1,0.30384197924286127,0.9960761873620535
3,Hospital_2,2,0.09457995385552447,0.9961579334586773
3,Hospital_2,3,0.0629922872564445,0.9961579334586773
3,Hospital_2,4,0.05102329631336033,0.9961579334586773
3,Hospital_2,5,0.04482038410302872,0.9961579334586773
4,Hospital_2,1,0.17061011077991375,0.9961579334586773
4,Hospital_2,2,0.06323358486406505,0.9961579334586773
4,Hospital_2,3,0.0481514777832975,0.9961579334586773
4,Hospital_2,4,0.041959723884550236,0.9961579334586773
4,Hospital_2,5,0.03755538283924883,0.9961579334586773
4,Hospital_5,1,0.49155154327551526,0.8398139312977099
4,Hospital_5,2,0.32080981406298553,0.8907442748091603
4,Hospital_5,3,0.2993925816633485,0.8907442748091603
4,Hospital_5,4,0.28401890780889627,0.8907442748091603
4,Hospital_5,5,0.26954511327273917,0.8907442748091603
4,Hospital_3,1,0.7678235173225403,0.8840579710144928
4,Hospital_3,2,0.4620365798473358,0.9217391304347826
4,Hospital_3,3,0.3179882566134135,0.9478260869565217
4,Hospital_3,4,0.24646848440170288,0.991304347826087
4,Hospital_3,5,0.2055361270904541,0.991304347826087
4,Hospital_1,1,0.29509204168591585,0.9568794131761157
4,Hospital_1,2,0.16910026804135556,0.9713443477068623
4,Hospital_1,3,0.13759398453852587,0.9747035031192157
4,Hospital_1,4,0.11939084974297307,0.9760745869609927
4,Hospital_1,5,0.10861661392999322,0.9775827791869472
4,Hospital_4,1,0.16856280358179526,0.9682264586943963
4,Hospital_4,2,0.07523584089187138,0.9835932986712883
4,Hospital_4,3,0.06561378271812025,0.9835932986712883
4,Hospital_4,4,0.06065415993661565,0.9834777585210861
4,Hospital_4,5,0.056280060233000445,0.9835932986712883
5,Hospital_5,1,0.43022098166472983,0.8538883587786259
5,Hospital_5,2,0.2969935265454379,0.8907442748091603
5,Hospital_5,3,0.27332882583141327,0.8907442748091603
5,Hospital_5,4,0.25458431898644474,0.8907442748091603
5,Hospital_5,5,0.2374080033464865,0.8907442748091603
5,Hospital_4,1,0.1136404459419496,0.9782784517619872
5,Hospital_4,2,0.055249363403109944,0.9868284228769497
5,Hospital_4,3,0.04977781677563839,0.9860196418255344
5,Hospital_4,4,0.04682109139257056,0.9867128827267475
5,Hospital_4,5,0.04421085523277083,0.9875216637781629
5,Hospital_1,1,0.21224289661959597,0.9639404949612669
5,Hospital_1,2,0.13022666091197416,0.9764173579214369
5,Hospital_1,3,0.11092770341456983,0.9782683211078358
5,Hospital_1,4,0.10025446594022867,0.9795708507575238
5,Hospital_1,5,0.09385384452578269,0.9801192842942346
5,Hospital_2,1,0.11861332082965721,0.9959126951688057
5,Hospital_2,2,0.04813202439496914,0.9961579334586773
5,Hospital_2,3,0.03882272052578628,0.9961579334586773
5,Hospital_2,4,0.03436167078325525,0.9961579334586773
5,Hospital_2,5,0.03158377995714545,0.9961579334586773
5,Hospital_3,1,0.5339467028776804,0.8985507246376812
5,Hospital_3,2,0.31317204236984253,0.927536231884058
5,Hospital_3,3,0.22651479144891104,0.9449275362318841
5,Hospital_3,4,0.17648483316103616,0.9768115942028985
5,Hospital_3,5,0.14510485033194223,0.991304347826087
