ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,1.0340381860733032,0.5699658703071673,NA,586,398
1,Hospital_2,0.030937946886600304,0.9887983706720977,1.045096254348755,0.5595238095238095,2946,588,397
1,Hospital_3,NA,NA,1.0461039185523986,0.5638841567291312,NA,587,398
1,Hospital_4,NA,NA,1.0378706455230713,0.5585738539898133,NA,589,396
1,Hospital_5,NA,NA,1.0512913465499878,0.5417376490630323,NA,587,398
1,Hospital_6,NA,NA,1.0211426615715027,0.5587734241908007,NA,587,398
1,Hospital_7,NA,NA,1.0364645004272461,0.5580204778156996,NA,586,399
1,Hospital_8,0.14456928587363413,0.9473862864901561,1.0411305904388428,0.5578231292517006,2946,588,397
1,Hospital_9,0.05888789511906604,0.9816638370118845,1.0359384536743164,0.5724020442930153,2945,587,398
1,Hospital_10,0.09298675569395225,0.973183978275628,1.0549042463302611,0.5561224489795918,2946,588,397
1,Hospital_11,1.691161968186255,0.5714770797962648,1.050993275642395,0.5638841567291312,2945,587,398
1,Hospital_12,0.021477616362972185,0.9928741092636579,1.0562274932861329,0.5500848896434635,2947,589,396
1,Hospital_13,0.03699826797389466,0.9881114130434783,1.0476948738098144,0.5631399317406144,2944,586,399
1,Hospital_14,3.5662676071127257,0.44636795655125594,1.0269070863723755,0.5578231292517006,2946,588,397
1,Hospital_15,0.07425240856779662,0.9755517826825127,1.0590542078018188,0.5468483816013628,2945,587,398
2,Hospital_1,0.03335509938187897,0.9894701086956522,0.8981778465211392,0.7013651877133106,2944,586,398
2,Hospital_2,0.05559932285298904,0.9826883910386965,0.9151281714439392,0.7108843537414966,2946,588,397
2,Hospital_3,NA,NA,0.9283491879701614,0.7035775127768313,NA,587,398
2,Hospital_4,0.1711504637884597,0.9647098744485918,0.9312754422426224,0.7113752122241087,2947,589,396
2,Hospital_5,0.01345408502159747,0.9959252971137521,1.0694593489170074,0.696763202725724,2945,587,398
2,Hospital_6,0.04137134361856928,0.9864176570458404,0.951708996295929,0.7035775127768313,2945,587,398
2,Hospital_7,0.027438155152713476,0.990828804347826,1.0630583047866822,0.6757679180887372,2944,586,399
2,Hospital_8,NA,NA,0.9677459798753262,0.7125850340136054,NA,588,397
2,Hospital_9,NA,NA,0.9229605793952942,0.7018739352640545,NA,587,398
2,Hospital_10,NA,NA,0.969823008775711,0.6972789115646258,NA,588,397
2,Hospital_11,NA,NA,0.9838717520236969,0.7035775127768313,NA,587,398
2,Hospital_12,0.02209888429691394,0.9925347811333559,1.0375664345920086,0.6740237691001698,2947,589,396
2,Hospital_13,0.02978344366926214,0.9904891304347826,0.9848175890743732,0.6979522184300341,2944,586,399
2,Hospital_14,0.0399376114558739,0.9830278343516633,0.9472622320055961,0.7193877551020408,2946,588,397
2,Hospital_15,NA,NA,0.9258436843752861,0.7018739352640545,NA,587,398
3,Hospital_1,0.013184244896325728,0.9966032608695652,0.017884504143148662,0.9982935153583617,2944,586,398
3,Hospital_2,NA,NA,0.031033976934850216,0.9948979591836735,NA,588,397
3,Hospital_3,NA,NA,0.017383945710025727,0.9982964224872232,NA,587,398
3,Hospital_4,0.023356159503236995,0.993892093654564,0.02300843889825046,0.9932088285229203,2947,589,396
3,Hospital_5,NA,NA,0.020466486923396587,0.9982964224872232,NA,587,398
3,Hospital_6,NA,NA,0.02819984401576221,0.9931856899488927,NA,587,398
3,Hospital_7,0.01770538626157719,0.9942255434782609,0.014264524565078318,0.9948805460750854,2944,586,399
3,Hospital_8,0.011704771329580884,0.9972844534962662,0.0348124974174425,0.9914965986394558,2946,588,397
3,Hospital_9,0.024834030414543424,0.9894736842105263,0.019504991662688553,0.9931856899488927,2945,587,398
3,Hospital_10,NA,NA,0.025542717520147563,0.9948979591836735,NA,588,397
3,Hospital_11,0.01854457753749254,0.9942275042444821,0.06099492218345404,0.989778534923339,2945,587,398
3,Hospital_12,0.008018603771044278,0.997285374957584,0.01698721235152334,0.99830220713073,2947,589,396
3,Hospital_13,0.014556909911334515,0.9959239130434783,0.030526007642038167,0.9948805460750854,2944,586,399
3,Hospital_14,0.012083310556285198,0.9972844534962662,0.01803068919107318,0.9965986394557823,2946,588,397
3,Hospital_15,NA,NA,0.025992562156170608,0.9965928449744463,NA,587,398
4,Hospital_1,NA,NA,0.21427941992878913,0.8959044368600683,NA,586,398
4,Hospital_2,0.011438163686155653,0.9976238968092329,0.24212336917407812,0.8894557823129252,2946,588,397
4,Hospital_3,NA,NA,0.22573119020089508,0.9063032367972743,NA,587,398
4,Hospital_4,0.011220242630012459,0.9969460468272819,0.258959147054702,0.8845500848896435,2947,589,396
4,Hospital_5,NA,NA,0.24473291086032986,0.8756388415672913,NA,587,398
4,Hospital_6,0.007838968497082988,0.9979626485568761,0.22658236818388106,0.889267461669506,2945,587,398
4,Hospital_7,NA,NA,0.21780855660326778,0.8907849829351536,NA,586,399
4,Hospital_8,0.004891002053525995,0.9989816700610998,0.2584071848541498,0.891156462585034,2946,588,397
4,Hospital_9,0.00566704878898842,0.9986417657045841,0.24097352945245804,0.8960817717206133,2945,587,398
4,Hospital_10,0.012928239826578647,0.9972844534962662,0.23600667011924087,0.8996598639455783,2946,588,397
4,Hospital_11,0.010523438378034674,0.9969439728353141,0.26061982186511157,0.8960817717206133,2945,587,398
4,Hospital_12,0.00414425331352201,0.999321343739396,0.2181253931950778,0.8964346349745331,2947,589,396
4,Hospital_13,NA,NA,0.2701258749235421,0.8737201365187713,NA,586,399
4,Hospital_14,NA,NA,0.22996522043831646,0.891156462585034,NA,588,397
4,Hospital_15,0.09807493577924713,0.969439728353141,0.23676874411758037,0.889267461669506,2945,587,398
5,Hospital_1,0.00451698838783752,0.9993206521739131,0.010510278260335326,0.9982935153583617,2944,586,398
5,Hospital_2,NA,NA,0.013740370515733957,0.9948979591836735,NA,588,397
5,Hospital_3,0.005526533814569727,0.99830220713073,0.011706124909687787,0.9982964224872232,2945,587,398
5,Hospital_4,NA,NA,0.01515782656497322,0.9949066213921901,NA,589,396
5,Hospital_5,NA,NA,0.007549412443768233,1.0,NA,587,398
5,Hospital_6,0.006231227963629256,0.998981324278438,0.020015665743267165,0.9931856899488927,2945,587,398
5,Hospital_7,NA,NA,0.014330205408623443,0.9965870307167235,NA,586,399
5,Hospital_8,0.004701424106315244,0.9993211133740665,0.020823351899161936,0.9931972789115646,2946,588,397
5,Hospital_9,0.004126955628256231,0.999320882852292,0.007045697956345976,1.0,2945,587,398
5,Hospital_10,NA,NA,0.018884594435803592,0.9948979591836735,NA,588,397
5,Hospital_11,NA,NA,0.04283046312630177,0.989778534923339,NA,587,398
5,Hospital_12,0.003052147938433336,0.999660671869698,0.00665757343522273,0.99830220713073,2947,589,396
5,Hospital_13,0.005594582924538333,0.9983016304347826,0.017724273528438063,0.9948805460750854,2944,586,399
5,Hospital_14,0.009465401953396698,0.9993211133740665,0.010938660032115877,0.9948979591836735,2946,588,397
5,Hospital_15,0.0060033314862171965,0.999320882852292,0.018411346495850012,0.9948892674616695,2945,587,398
6,Hospital_1,NA,NA,0.0024262037826702,1.0,NA,586,398
6,Hospital_2,0.003718441902037739,0.9989816700610998,0.009597368110553362,0.9965986394557823,2946,588,397
6,Hospital_3,NA,NA,0.005445445922669023,0.9982964224872232,NA,587,398
6,Hospital_4,NA,NA,0.006836063417722471,0.99830220713073,NA,589,396
6,Hospital_5,NA,NA,0.0015340962097980082,1.0,NA,587,398
6,Hospital_6,0.006608907350406905,0.998981324278438,0.017526744373026305,0.9965928449744463,2945,587,398
6,Hospital_7,0.006394959338333296,0.9983016304347826,0.00540473494620528,0.9965870307167235,2944,586,399
6,Hospital_8,0.002585804712907702,0.9993211133740665,0.008729523635702207,0.9965986394557823,2946,588,397
6,Hospital_9,NA,NA,0.0022549075249116866,1.0,NA,587,398
6,Hospital_10,0.005627672953153251,0.9983027834351663,0.005622204300016165,0.9982993197278912,2946,588,397
6,Hospital_11,0.0034098586700868814,1.0,0.03340340070426464,0.9914821124361158,2945,587,398
