ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,20.74,0.01
2,22.58,0.0
3,25.65,0.0
4,22.8,0.0
5,18.1,0.0
6,21.29,0.0
7,26.09,0.0
8,25.7,0.0
9,26.54,0.0
10,18.91,0.0
11,27.78,0.0
12,17.19,0.0
13,24.6,0.0
14,21.24,0.0
15,22.34,0.0
16,20.53,0.0
17,21.71,0.0
18,20.48,0.0
19,26.18,0.0
20,26.93,0.0
21,22.51,0.0
TOTAL,482.57,0.01
