ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,100.91,46.12
2,107.8,45.26
3,99.2,45.89
4,101.44,45.67
5,107.25,45.36
6,97.66,44.8
7,101.24,45.44
8,101.3,47.89
9,105.07,44.64
10,109.34,46.46
11,106.01,44.11
12,109.73,45.3
13,94.22,41.82
14,80.26,35.32
15,79.22,35.62
16,81.81,35.43
17,94.45,35.72
18,88.67,35.4
19,86.07,36.03
20,78.99,34.73
21,88.16,35.75
22,90.33,35.84
23,84.29,34.76
24,85.36,36.47
TOTAL,2311.54,979.83
