ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,0.8898132555840308,0.7170082950572427
1,Hospital_1,2,0.45620319482527283,0.9478988140124769
1,Hospital_1,3,0.2668713469777191,0.9542057996846507
1,Hospital_1,4,0.18555460987906708,0.9586618221704257
1,Hospital_1,5,0.15266873131979974,0.9621580859669568
1,Hospital_5,1,1.4314296186425304,0.8445849236641222
1,Hospital_5,2,0.5945268637351407,0.8907442748091603
1,Hospital_5,3,0.4305362316943307,0.8907442748091603
1,Hospital_5,4,0.39070103277686896,0.8907442748091603
1,Hospital_5,5,0.3725179328035762,0.8907442748091603
1,Hospital_3,1,1.6785321633021038,0.7246376811594203
1,Hospital_3,2,1.5223121047019958,0.991304347826087
1,Hospital_3,3,1.3678688208262126,0.991304347826087
1,Hospital_3,4,1.2006250619888306,0.991304347826087
1,Hospital_3,5,1.0236117839813232,0.991304347826087
2,Hospital_3,1,0.8839309314886729,0.9884057971014493
2,Hospital_3,2,0.4593902925650279,0.991304347826087
2,Hospital_3,3,0.2787871112426122,0.991304347826087
2,Hospital_3,4,0.19176790366570154,0.991304347826087
2,Hospital_3,5,0.1433391347527504,0.991304347826087
2,Hospital_2,1,0.8082862771116197,0.6863402272541486
2,Hospital_2,2,0.26866880687884986,0.9961579334586773
2,Hospital_2,3,0.10615706437965855,0.9961579334586773
2,Hospital_2,4,0.061630384074912094,0.9961579334586773
2,Hospital_2,5,0.04661111015108569,0.9961579334586773
2,Hospital_1,1,0.4267457086396845,0.9579762802495373
2,Hospital_1,2,0.2101748112523765,0.9620209775827792
2,Hospital_1,3,0.15656999498605728,0.9638033865770892
2,Hospital_1,4,0.13456947183269158,0.9659285665318434
2,Hospital_1,5,0.12199148775911645,0.9680537464865977
3,Hospital_2,1,0.33664887154009193,0.9880650698929127
3,Hospital_2,2,0.09162542584817857,0.9961579334586773
3,Hospital_2,3,0.053524194741233565,0.9961579334586773
3,Hospital_2,4,0.041509152574387066,0.9961579334586773
3,Hospital_2,5,0.03835228722406706,0.9961579334586773
3,Hospital_1,1,0.23654050131638846,0.965243024610955
3,Hospital_1,2,0.14888203627707666,0.9670939877973538
3,Hospital_1,3,0.12807690963279783,0.9681223006786865
3,Hospital_1,4,0.1150671619137651,0.9700418180571742
3,Hospital_1,5,0.10606932205458482,0.9724412147802838
3,Hospital_3,1,0.4311935802300771,0.9797101449275363
3,Hospital_3,2,0.1384968968729178,0.991304347826087
3,Hospital_3,3,0.0876532110075156,0.991304347826087
3,Hospital_3,4,0.06783775798976421,0.991304347826087
3,Hospital_3,5,0.05673153760532538,0.991304347826087
4,Hospital_5,1,0.6941185218232279,0.8089217557251909
4,Hospital_5,2,0.40591030766945757,0.8907442748091603
4,Hospital_5,3,0.3730148081561081,0.8907442748091603
4,Hospital_5,4,0.3484905285917166,0.8907442748091603
4,Hospital_5,5,0.3228943019195367,0.8907442748091603
4,Hospital_1,1,0.1673007434920261,0.9684650716391308
4,Hospital_1,2,0.1229315159613626,0.9716871186673065
4,Hospital_1,3,0.11054410981504541,0.9720298896277507
4,Hospital_1,4,0.10087180945597458,0.9747720573113046
4,Hospital_1,5,0.09533210253146918,0.9751148282717488
4,Hospital_3,1,0.3019816502928734,0.9855072463768116
4,Hospital_3,2,0.08373602976401646,0.991304347826087
4,Hospital_3,3,0.05836495322485765,0.991304347826087
4,Hospital_3,4,0.058212349812189736,0.991304347826087
4,Hospital_3,5,0.05214075278490782,0.991304347826087
5,Hospital_4,1,0.28049051501404715,0.9365684575389948
5,Hospital_4,2,0.07390803864280529,0.9833622183708839
5,Hospital_4,3,0.05986280751633732,0.9832466782206817
5,Hospital_4,4,0.053987384944989836,0.9831311380704795
5,Hospital_4,5,0.047942464958931154,0.9838243789716926
5,Hospital_1,1,0.13310203616294944,0.9722355522040173
5,Hospital_1,2,0.10856703299571548,0.9738808528141496
5,Hospital_1,3,0.09850079719009891,0.9760745869609927
5,Hospital_1,4,0.09134132792486956,0.9770343456502365
5,Hospital_1,5,0.08771520023838732,0.9775827791869472
5,Hospital_5,1,0.5588204056479549,0.8487595419847328
5,Hospital_5,2,0.375373525587657,0.8907442748091603
5,Hospital_5,3,0.33817137197683783,0.8907442748091603
5,Hospital_5,4,0.3013662254537335,0.8907442748091603
5,Hospital_5,5,0.26253000368143764,0.8907442748091603
