ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,149.0,96.33
2,144.87,96.98
3,154.89,97.17
4,146.41,97.05
5,148.43,96.79
6,142.64,97.0
7,150.27,96.59
8,144.11,96.59
9,144.62,96.64
10,142.34,96.17
11,139.65,96.47
12,143.16,96.72
13,142.09,96.52
14,139.54,96.36
15,144.89,96.75
16,138.17,96.13
17,146.93,96.78
18,141.18,96.58
19,142.47,96.68
20,134.05,97.06
21,147.35,96.61
22,142.44,96.09
23,151.5,96.66
24,143.88,96.17
25,139.31,96.17
TOTAL,3630.75,2415.06
