ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,16.01,10.53
2,15.7,10.29
3,14.4,10.32
4,16.04,10.12
5,16.21,10.19
6,15.09,10.18
7,16.65,10.22
8,16.69,10.34
9,15.18,10.21
10,14.76,10.21
11,16.67,10.22
12,16.37,10.4
13,14.94,10.47
14,15.24,10.32
15,15.4,10.25
16,17.26,10.84
17,16.72,10.21
18,15.95,10.39
19,16.75,10.15
20,15.16,10.15
21,14.26,10.11
22,14.87,10.25
23,15.23,10.21
TOTAL,364.53,236.58
