ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.050980450585484505,0.9839307787391842,0.37608109414577484,0.9371069182389937,809,159,113
1,Hospital_2,0.046353804963556205,0.9811746987951807,0.8005315959453583,0.732824427480916,1328,262,184
1,Hospital_3,NA,NA,0.46521520614624023,0.9389671361502347,NA,213,149
1,Hospital_4,1.0763430992762248,0.7082152974504249,0.3516981601715088,0.927536231884058,353,69,52
1,Hospital_5,NA,NA,1.117258995771408,0.3333333333333333,NA,168,117
2,Hospital_1,0.038093446886965206,0.9901112484548825,0.13597407937049866,0.9748427672955975,809,159,113
2,Hospital_2,NA,NA,0.6724562545617422,0.7786259541984732,NA,262,184
2,Hospital_3,0.02313943300396204,0.9906976744186047,0.1418396234512329,0.9906103286384976,1075,213,149
2,Hospital_4,NA,NA,0.1960299164056778,0.927536231884058,NA,69,52
2,Hospital_5,0.0554574579000473,0.9846517119244392,0.5061913430690765,0.8392857142857143,847,168,117
3,Hospital_1,0.01907361884202276,0.9901112484548825,0.05171618761960417,0.9811320754716981,809,159,113
3,Hospital_2,NA,NA,0.2458819051583608,0.9465648854961832,NA,262,184
3,Hospital_3,NA,NA,0.025610751938074827,0.9906103286384976,NA,213,149
3,Hospital_4,0.02224856459846099,0.9971671388101983,0.1298900991678238,0.9855072463768116,353,69,52
3,Hospital_5,0.03522030756409679,0.9905548996458088,0.24674078822135925,0.8988095238095238,847,168,117
4,Hospital_1,0.0077814574469812214,1.0,1.4523726105690002,0.48427672955974843,809,159,113
4,Hospital_2,0.03649700687012889,0.9909638554216867,0.45603133738040924,0.916030534351145,1328,262,184
4,Hospital_3,NA,NA,2.2393444776535034,0.40375586854460094,NA,213,149
4,Hospital_4,NA,NA,0.817671537399292,0.782608695652174,NA,69,52
4,Hospital_5,0.04191206555281367,0.9881936245572609,0.6061663925647736,0.8333333333333334,847,168,117
5,Hospital_1,0.017945241715226854,0.992583436341162,0.08029763214290142,0.9937106918238994,809,159,113
5,Hospital_2,0.011077984818257391,0.9992469879518072,0.08400353354712327,0.9770992366412213,1328,262,184
5,Hospital_3,NA,NA,0.10810026526451111,0.9953051643192489,NA,213,149
5,Hospital_4,NA,NA,0.16148515045642853,0.9710144927536232,NA,69,52
5,Hospital_5,0.023454305050628527,0.9905548996458088,0.10695573687553406,0.9821428571428571,847,168,117
6,Hospital_1,0.007373996810721499,0.9987639060568603,0.020750826224684715,0.9937106918238994,809,159,113
6,Hospital_2,0.01393819007683884,0.9969879518072289,0.051407787638405956,0.9847328244274809,1328,262,184
6,Hospital_3,NA,NA,0.025134094059467316,0.9906103286384976,NA,213,149
6,Hospital_4,0.019115370232611895,0.9971671388101983,0.07737384736537933,0.9855072463768116,353,69,52
6,Hospital_5,NA,NA,0.15091561526060104,0.9464285714285714,NA,168,117
7,Hospital_1,0.008214253732668502,0.9987639060568603,0.018318447517231107,1.0,809,159,113
7,Hospital_2,0.008721635624004359,0.9977409638554217,0.04012176984300216,0.9770992366412213,1328,262,184
7,Hospital_3,0.0056614188684357535,0.998139534883721,0.018727935384958982,0.9906103286384976,1075,213,149
7,Hospital_4,NA,NA,0.08550003916025162,0.9710144927536232,NA,69,52
7,Hospital_5,NA,NA,0.10999547503888607,0.9702380952380952,NA,168,117
8,Hospital_1,0.003932932890685541,1.0,0.014078940381295979,1.0,809,159,113
8,Hospital_2,0.007669613029892472,0.9984939759036144,0.023699211422353983,0.9847328244274809,1328,262,184
8,Hospital_3,0.003522719993876914,0.9990697674418605,0.015154089545831084,0.9953051643192489,1075,213,149
8,Hospital_4,NA,NA,0.07189454883337021,0.9855072463768116,NA,69,52
8,Hospital_5,NA,NA,0.0844287034124136,0.9880952380952381,NA,168,117
9,Hospital_1,0.0028987319965381175,1.0,0.047194186598062515,0.9937106918238994,809,159,113
9,Hospital_2,0.003349666605407203,0.9992469879518072,0.34822078545888263,0.9236641221374046,1328,262,184
9,Hospital_3,NA,NA,0.05738501995801926,1.0,NA,213,149
9,Hospital_4,0.10342241575320561,0.9886685552407932,0.1363649219274521,0.9565217391304348,353,69,52
9,Hospital_5,NA,NA,0.1625160276889801,0.9404761904761905,NA,168,117
10,Hospital_1,0.004566461646131107,1.0,0.029028913253569044,0.9874213836477987,809,159,113
10,Hospital_2,NA,NA,0.2812195320924123,0.9427480916030534,NA,262,184
10,Hospital_3,0.0026506313572301427,1.0,0.025910183787345886,0.9859154929577465,1075,213,149
10,Hospital_4,0.013341476209461689,0.9971671388101983,0.09331022202968597,0.9710144927536232,353,69,52
10,Hospital_5,NA,NA,0.24688375741243362,0.8571428571428571,NA,168,117
11,Hospital_1,NA,NA,0.05629128776490688,1.0,NA,159,113
11,Hospital_2,0.016866706565699795,0.9969879518072289,0.13973039388656616,0.9694656488549618,1328,262,184
11,Hospital_3,0.003728822572156787,0.9990697674418605,0.07852798700332642,0.9953051643192489,1075,213,149
11,Hospital_4,NA,NA,0.0909036248922348,0.9855072463768116,NA,69,52
11,Hospital_5,0.017077613355857984,0.9940968122786304,0.15555768832564354,0.9821428571428571,847,168,117
12,Hospital_1,0.0021754614593062016,1.0,0.005716963903978467,1.0,809,159,113
12,Hospital_2,0.005702086438594217,0.9992469879518072,0.025989008756975334,0.9923664122137404,1328,262,184
12,Hospital_3,NA,NA,0.009371380205266178,0.9953051643192489,NA,213,149
12,Hospital_4,NA,NA,0.11715260148048401,0.9855072463768116,NA,69,52
12,Hospital_5,0.012428748953555311,0.9929161747343566,0.04456910863518715,0.9821428571428571,847,168,117
13,Hospital_1,NA,NA,0.005283923004753888,0.9937106918238994,NA,159,113
13,Hospital_2,NA,NA,0.018869805266149342,0.9923664122137404,NA,262,184
13,Hospital_3,0.0015261700868399607,1.0,0.007029935426544398,0.9953051643192489,1075,213,149
13,Hospital_4,0.011466681802024445,0.9971671388101983,0.10032056272029877,0.9855072463768116,353,69,52
13,Hospital_5,0.01123613491654396,0.9964580873671782,0.03951994702219963,0.9880952380952381,847,168,117
14,Hospital_1,0.0017750738500451138,1.0,0.0033658778411336243,1.0,809,159,113
14,Hospital_2,0.003638872826493091,0.9992469879518072,0.013916524573384473,0.9961832061068703,1328,262,184
14,Hospital_3,NA,NA,0.0085640256293118,0.9953051643192489,NA,213,149
14,Hospital_4,0.0018577320540013413,1.0,0.088367760181427,0.9855072463768116,353,69,52
14,Hospital_5,NA,NA,0.04943271167576313,0.9880952380952381,NA,168,117
15,Hospital_1,NA,NA,0.004427063860930502,1.0,NA,159,113
15,Hospital_2,0.0016467775329312478,1.0,0.011252127379217805,0.9961832061068703,1328,262,184
15,Hospital_3,NA,NA,0.009146058582700789,0.9953051643192489,NA,213,149
15,Hospital_4,0.0012783361210798223,1.0,0.0852312222123146,0.9855072463768116,353,69,52
15,Hospital_5,0.00440487960752632,1.0,0.05558754876255989,0.9761904761904762,847,168,117
16,Hospital_1,0.0007501193592491161,1.0,0.012361151166260242,1.0,809,159,113
16,Hospital_2,0.059515678069808266,0.9826807228915663,0.022243668635686237,0.9923664122137404,1328,262,184
16,Hospital_3,0.0005725465178127504,1.0,0.017123443074524403,0.9953051643192489,1075,213,149
16,Hospital_4,NA,NA,0.09538096934556961,0.9855072463768116,NA,69,52
16,Hospital_5,NA,NA,0.047511279582977295,0.9821428571428571,NA,168,117
17,Hospital_1,0.0014805800414511136,1.0,0.004541954142041504,1.0,809,159,113
17,Hospital_2,0.0021921522460285237,1.0,0.01466121532333394,0.9961832061068703,1328,262,184
17,Hospital_3,0.0012078618359131117,1.0,0.010698813654016703,0.9953051643192489,1075,213,149
17,Hospital_4,NA,NA,0.08445487916469574,0.9855072463768116,NA,69,52
17,Hospital_5,NA,NA,0.036854435689747334,0.9940476190476191,NA,168,117
18,Hospital_1,0.0015184070133338018,1.0,0.0035288436920382082,1.0,809,159,113
18,Hospital_2,NA,NA,0.01983295559572677,0.9961832061068703,NA,262,184
18,Hospital_3,0.0008860698936688197,1.0,0.0050778880540747195,1.0,1075,213,149
18,Hospital_4,NA,NA,0.10325547307729721,0.9855072463768116,NA,69,52
18,Hospital_5,0.003697826078028551,1.0,0.017033057054504752,0.9940476190476191,847,168,117
19,Hospital_1,NA,NA,0.0031576292822137475,1.0,NA,159,113
19,Hospital_2,0.0023578419244255533,0.9992469879518072,0.008609164069639519,0.9961832061068703,1328,262,184
19,Hospital_3,0.0005603186954330239,1.0,0.008343402441823855,0.9953051643192489,1075,213,149
19,Hospital_4,NA,NA,0.068495012819767,0.9855072463768116,NA,69,52
19,Hospital_5,0.0022878638452052008,1.0,0.038450876250863075,0.9940476190476191,847,168,117
20,Hospital_1,0.0006765936808993242,1.0,0.0017753851716406643,1.0,809,159,113
20,Hospital_2,0.0014930224913934414,0.9992469879518072,0.01087156186986249,0.9961832061068703,1328,262,184
20,Hospital_3,NA,NA,0.0068940627097617835,0.9953051643192489,NA,213,149
20,Hospital_4,0.002065613167360425,1.0,0.05637094005942345,0.9855072463768116,353,69,52
20,Hospital_5,NA,NA,0.043292840011417866,0.9880952380952381,NA,168,117
21,Hospital_1,0.00041341283109172115,1.0,0.0008430368616245687,1.0,809,159,113
21,Hospital_2,NA,NA,0.018994192156242207,0.9961832061068703,NA,262,184
21,Hospital_3,NA,NA,0.002183126111049205,1.0,NA,213,149
21,Hospital_4,0.0010200048175950844,1.0,0.0843818336725235,0.9855072463768116,353,69,52
21,Hospital_5,0.00314200744365475,1.0,0.023655084893107414,0.9821428571428571,847,168,117
22,Hospital_1,NA,NA,0.0011644870537566021,1.0,NA,159,113
22,Hospital_2,NA,NA,0.016653759763964143,0.9961832061068703,NA,262,184
22,Hospital_3,0.0003051294131890043,1.0,0.002709868989768438,1.0,1075,213,149
22,Hospital_4,0.0009092469505655268,1.0,0.09799835830926895,0.9855072463768116,353,69,52
22,Hospital_5,0.0014989652429773872,1.0,0.019148082472383976,0.9940476190476191,847,168,117
23,Hospital_1,0.0005241587194697266,1.0,0.0010383545304648578,1.0,809,159,113
23,Hospital_2,0.0017565441825850444,0.9992469879518072,0.011300698432023637,0.9961832061068703,1328,262,184
23,Hospital_3,NA,NA,0.0066572732757776976,0.9953051643192489,NA,213,149
23,Hospital_4,0.0011563966399990022,1.0,0.06339120119810104,0.9855072463768116,353,69,52
23,Hospital_5,NA,NA,0.03966111224144697,0.9940476190476191,NA,168,117
