ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,2.17,0.01
2,1.28,0.0
3,1.61,0.0
4,2.04,0.0
5,1.78,0.0
6,2.02,0.0
7,1.59,0.0
8,2.1,0.0
9,1.79,0.0
10,1.93,0.0
11,1.95,0.0
12,1.77,0.0
13,1.55,0.0
14,1.42,0.0
15,2.04,0.0
16,1.47,0.0
17,1.32,0.0
18,2.05,0.0
19,1.91,0.0
20,1.45,0.0
21,2.06,0.0
22,1.54,0.0
23,1.74,0.0
24,1.9,0.0
25,1.43,0.0
26,1.31,0.0
27,1.9,0.0
28,1.64,0.0
29,2.08,0.0
TOTAL,53.65,0.01
