ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,NA,NA,1.2827218770980835,0.660377358490566,NA,159,113
1,Hospital_2,0.047021068378605625,0.9871987951807228,1.1741297841072083,0.25190839694656486,1328,262,184
1,Hospital_3,0.03817701753642824,0.9897674418604652,1.378592848777771,0.7183098591549296,1075,213,149
1,Hospital_4,NA,NA,1.0471304655075073,0.9130434782608695,NA,69,52
1,Hospital_5,0.17735872311251505,0.9704840613931524,1.0775765180587769,0.8869047619047619,847,168,117
1,Hospital_6,NA,NA,1.469578226407369,0.3333333333333333,NA,333,228
1,Hospital_7,0.05085045327855782,0.9865470852017937,1.1782203515370686,0.9169811320754717,1338,265,183
1,Hospital_8,1.6819592714309692,0.3178294573643411,1.0519146919250488,0.782608695652174,129,23,22
1,Hospital_9,0.45925799012184143,0.8502024291497976,0.9831680655479431,0.9166666666666666,494,96,69
1,Hospital_10,0.28745391964912415,0.8950617283950617,0.9609155654907227,0.9270833333333334,486,96,70
1,Hospital_11,0.09192256536334753,0.9621890547263682,1.0107996761798859,0.5226130653266332,1005,199,139
1,Hospital_12,0.5630506873130798,0.7441860465116279,1.279056429862976,0.96875,172,32,28
1,Hospital_13,NA,NA,1.1910347938537598,0.9512195121951219,NA,82,60
1,Hospital_14,0.20457843371800014,0.9583875162548765,1.0725050270557404,0.8223684210526315,769,152,107
1,Hospital_15,0.02861797737960632,0.994263862332696,1.3735535939534504,0.9228295819935691,1569,311,215
1,Hospital_16,NA,NA,1.142128348350525,0.8603773584905661,NA,265,184
1,Hospital_17,NA,NA,1.2551016807556152,0.9482758620689655,NA,58,46
1,Hospital_18,NA,NA,1.1789348125457764,0.8842592592592593,NA,216,150
1,Hospital_19,NA,NA,0.77788445353508,0.9470588235294117,NA,170,121
1,Hospital_20,0.11780585795640945,0.9547169811320755,0.9800301790237427,0.9038461538461539,530,104,77
1,Hospital_21,0.054461437174015574,0.9798422436459246,1.373582661151886,0.775330396475771,1141,227,158
1,Hospital_22,0.4015466868877411,0.8686131386861314,1.250557780265808,0.88,137,25,24
1,Hospital_23,0.5163769694045186,0.8855804616928739,1.3237413883209228,0.7281879194630873,2989,596,404
1,Hospital_24,0.11737838387489319,0.9761526232114467,1.3334619998931885,0.9516129032258065,1258,248,174
1,Hospital_25,NA,NA,1.3799416422843933,0.4779116465863454,NA,249,174
1,Hospital_26,0.0703848304045904,0.9746341463414634,0.8879990875720978,0.9068627450980392,1025,204,141
1,Hospital_27,NA,NA,1.5817514657974243,0.17647058823529413,NA,17,15
1,Hospital_28,NA,NA,1.3822908997535706,0.28865979381443296,NA,194,135
1,Hospital_29,NA,NA,1.384384274482727,0.7634408602150538,NA,93,66
1,Hospital_30,NA,NA,1.3712636232376099,0.4523809523809524,NA,42,34
1,Hospital_31,0.0631285725782315,0.9737609329446064,0.7375262081623077,0.9852941176470589,686,136,96
1,Hospital_32,0.068687998556665,0.9839080459770115,1.1053997874259949,0.6900584795321637,870,171,120
1,Hospital_33,0.05712663559243083,0.9799635701275046,1.3748410940170288,0.5833333333333334,549,108,78
1,Hospital_34,NA,NA,1.3914157152175903,0.891566265060241,NA,249,173
1,Hospital_35,0.673513263463974,0.7871674491392802,1.1468002796173096,0.873015873015873,639,126,88
1,Hospital_36,0.28494364325888455,0.8320413436692506,0.7874488830566406,0.9605263157894737,387,76,57
1,Hospital_37,NA,NA,1.104367693265279,0.9081632653061225,NA,294,203
1,Hospital_38,NA,NA,1.2122385501861572,0.8431372549019608,NA,51,40
1,Hospital_39,0.12831559363338682,0.9623797025371829,0.780665248632431,0.9511111111111111,1143,225,160
