ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,3.44,0.01
2,2.22,0.0
3,2.72,0.0
4,3.53,0.0
5,3.04,0.0
6,3.48,0.0
7,2.79,0.0
8,3.4,0.0
9,2.74,0.0
10,3.0,0.0
11,2.95,0.0
12,2.82,0.0
13,2.58,0.0
14,2.27,0.0
15,3.34,0.0
16,2.27,0.0
17,2.03,0.0
TOTAL,51.37,0.01
