ronda,hospital,local_epoch,train_loss,train_acc
5,Hospital_2,1,0.09721324235821764,0.9961579334586773
5,Hospital_2,2,0.046243588090874255,0.9961579334586773
5,Hospital_2,3,0.037465781710731484,0.9961579334586773
5,Hospital_2,4,0.032486555098633595,0.9961579334586773
5,Hospital_2,5,0.028570484505811084,0.9961579334586773
5,Hospital_3,1,0.4488031367460887,0.8898550724637682
5,Hospital_3,2,0.15099614361921945,0.991304347826087
5,Hospital_3,3,0.09898328284422557,0.991304347826087
5,Hospital_3,4,0.07144421339035034,0.991304347826087
5,Hospital_3,5,0.05888638893763224,0.991304347826087
