ronda,tiempo_ronda_seg,tiempo_agregacion_seg
1,22.65,0.01
2,18.19,0.0
3,21.83,0.0
4,27.05,0.0
5,24.61,0.0
6,18.94,0.0
7,26.14,0.0
8,28.49,0.0
9,24.49,0.0
10,18.29,0.0
11,27.75,0.0
12,21.08,0.0
13,18.66,0.0
14,23.24,0.0
15,22.24,0.0
16,23.39,0.0
17,21.46,0.0
18,26.66,0.0
19,17.25,0.0
TOTAL,435.03,0.01
