ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,1.0105306412044324,0.7599917734969494
1,Hospital_1,2,0.557667753021968,0.9530403784191404
1,Hospital_1,3,0.3399004334289777,0.9658600123397546
1,Hospital_1,4,0.18741297261103204,0.9703160348255295
1,Hospital_1,5,0.13173578244944414,0.9746349489271269
1,Hospital_5,1,1.1134859605599905,0.8786975190839694
1,Hospital_5,2,0.4509824216365814,0.8907442748091603
1,Hospital_5,3,0.3859786062522699,0.8907442748091603
1,Hospital_5,4,0.3562183760049689,0.8907442748091603
1,Hospital_5,5,0.3395778765432707,0.8907442748091603
1,Hospital_3,1,1.7052979866663616,0.4956521739130435
1,Hospital_3,2,1.5652971069018047,0.991304347826087
1,Hospital_3,3,1.429166277249654,0.991304347826087
1,Hospital_3,4,1.290230929851532,0.991304347826087
1,Hospital_3,5,1.1438902219136555,0.991304347826087
2,Hospital_3,1,0.9404333333174387,0.9942028985507246
2,Hospital_3,2,0.548854798078537,0.991304347826087
2,Hospital_3,3,0.34890229006608325,0.991304347826087
2,Hospital_3,4,0.24850147714217505,0.991304347826087
2,Hospital_3,5,0.18099341541528702,0.991304347826087
2,Hospital_2,1,0.7455440370055536,0.9197253331153438
2,Hospital_2,2,0.16412394059201083,0.9961579334586773
2,Hospital_2,3,0.06993417567961539,0.9961579334586773
2,Hospital_2,4,0.04894410527776927,0.9961579334586773
2,Hospital_2,5,0.041010788122851714,0.9961579334586773
2,Hospital_1,1,0.4593324175006465,0.9713443477068623
2,Hospital_1,2,0.1879211357680329,0.9726468773565503
2,Hospital_1,3,0.12705553824637542,0.9736066360457942
2,Hospital_1,4,0.10511302189868793,0.9771714540344142
2,Hospital_1,5,0.09440959977770322,0.978199766915747
3,Hospital_2,1,0.29535461182240397,0.9838960189650944
3,Hospital_2,2,0.07522584965530162,0.9961579334586773
3,Hospital_2,3,0.04987429713461703,0.9961579334586773
3,Hospital_2,4,0.04117732952484706,0.9961579334586773
3,Hospital_2,5,0.0365874284907477,0.9961579334586773
3,Hospital_1,1,0.2328293918256174,0.9766230204977034
3,Hospital_1,2,0.1260495588118047,0.9770343456502365
3,Hospital_1,3,0.10156501805932637,0.9784739836841023
3,Hospital_1,4,0.09083372120859853,0.9801878384863234
3,Hospital_1,5,0.08322801781622202,0.9810790429834785
3,Hospital_3,1,0.4103553195794423,0.991304347826087
3,Hospital_3,2,0.17626218621929488,0.991304347826087
3,Hospital_3,3,0.11287725965181987,0.991304347826087
3,Hospital_3,4,0.08603969278434913,0.991304347826087
3,Hospital_3,5,0.08064425985018413,0.991304347826087
4,Hospital_5,1,0.5899148612986994,0.8164360687022901
4,Hospital_5,2,0.3425977757868876,0.8907442748091603
4,Hospital_5,3,0.30212772666043,0.8907442748091603
4,Hospital_5,4,0.2659568443098141,0.8907442748091603
4,Hospital_5,5,0.22741662705217608,0.8907442748091603
4,Hospital_1,1,0.15283328464679552,0.9808048262151231
4,Hospital_1,2,0.10095121309553322,0.9808048262151231
4,Hospital_1,3,0.08804401918722872,0.9813532597518339
4,Hospital_1,4,0.08072453156407726,0.9817645849043669
4,Hospital_1,5,0.0744736774318051,0.9836155480907658
4,Hospital_3,1,0.28513026734193164,0.991304347826087
4,Hospital_3,2,0.11294851576288541,0.991304347826087
4,Hospital_3,3,0.07592572023471196,0.991304347826087
4,Hospital_3,4,0.060700105503201485,0.991304347826087
4,Hospital_3,5,0.05216148899247249,0.991304347826087
5,Hospital_4,1,0.2760125913876383,0.926632004621606
5,Hospital_4,2,0.061492859598194415,0.9835932986712883
5,Hospital_4,3,0.05304568199961282,0.9835932986712883
5,Hospital_4,4,0.0467982220408671,0.984055459272097
5,Hospital_4,5,0.04314999186146237,0.9847487001733102
5,Hospital_1,1,0.11441876271968349,0.9816960307122781
5,Hospital_1,2,0.08672377798020055,0.982587235209433
5,Hospital_1,3,0.07812262707177484,0.9832727771303216
5,Hospital_1,4,0.07383229498539054,0.9840268732432988
5,Hospital_1,5,0.06911132115821697,0.984849523548365
5,Hospital_5,1,0.4602390478813011,0.8542461832061069
5,Hospital_5,2,0.29300022091119343,0.8907442748091603
5,Hospital_5,3,0.2436374962784862,0.8907442748091603
5,Hospital_5,4,0.19649375486009904,0.8990935114503816
5,Hospital_5,5,0.15205150154483227,0.9429866412213741
