ronda,hospital,train_loss,train_acc,val_loss,val_acc,train_samples,val_samples,test_samples
1,Hospital_1,0.09988974891602993,0.972972972972973,0.7552581035665104,0.8659502262443439,8843,1768,1180
1,Hospital_2,0.02452700719836035,0.9934411398846545,0.7605097485440118,0.8585972850678733,8843,1768,1180
1,Hospital_3,NA,NA,0.7613567018083164,0.8676470588235294,NA,1768,1180
1,Hospital_4,NA,NA,0.7603071193609919,0.8642533936651584,NA,1768,1180
1,Hospital_5,0.011715089198800602,0.9961551509668665,0.7535066679120064,0.8642533936651584,8843,1768,1180
2,Hospital_1,0.06303216312080621,0.9805495872441479,0.9527475727455956,0.6159502262443439,8843,1768,1180
2,Hospital_2,NA,NA,0.9628295323678425,0.6080316742081447,NA,1768,1180
2,Hospital_3,NA,NA,0.9533619220767703,0.6176470588235294,NA,1768,1180
2,Hospital_4,0.17463239600599212,0.9664141128576275,0.9597986702408109,0.6317873303167421,8843,1768,1180
2,Hospital_5,0.007724073236100334,0.9976252403030645,0.942780151963234,0.6170814479638009,8843,1768,1180
3,Hospital_1,0.010957507077130555,0.9963813185570508,0.11589861947244831,0.9926470588235294,8843,1768,1180
3,Hospital_2,0.004214305175368541,0.9992084134343548,0.10685346574921693,0.9926470588235294,8843,1768,1180
3,Hospital_3,NA,NA,0.11287847054856164,0.9892533936651584,NA,1768,1180
3,Hospital_4,0.0038936639753436404,0.9988691620490784,0.11253607073532683,0.9949095022624435,8843,1768,1180
3,Hospital_5,NA,NA,0.10497942161081093,0.9926470588235294,NA,1768,1180
4,Hospital_1,NA,NA,0.01930342720671823,0.996606334841629,NA,1768,1180
4,Hospital_2,0.002493251375978746,0.9993214972294471,0.00946252909488976,0.998868778280543,8843,1768,1180
4,Hospital_3,0.0033242071924697875,0.9990952273241348,0.011864193214153471,0.9971719457013575,8842,1768,1180
4,Hospital_4,NA,NA,0.013902504822388957,0.997737556561086,NA,1768,1180
4,Hospital_5,0.002787631116578788,0.9994345810245392,0.009692532977039394,0.9983031674208145,8843,1768,1180
5,Hospital_1,NA,NA,0.02732971033739367,0.9926470588235294,NA,1768,1180
5,Hospital_2,0.0016696696821392315,0.9994345810245392,0.016252397921497113,0.9949095022624435,8843,1768,1180
5,Hospital_3,0.0022105672915911003,0.9994345170775842,0.018133391337219758,0.9926470588235294,8842,1768,1180
5,Hospital_4,0.013180174132243597,0.9959289833766821,0.01989964754362258,0.9932126696832579,8843,1768,1180
5,Hospital_5,NA,NA,0.013501367769614652,0.995475113122172,NA,1768,1180
6,Hospital_1,NA,NA,0.013395115044724142,0.995475113122172,NA,1768,1180
6,Hospital_2,0.0018021534653338937,0.9995476648196313,0.0051042202412645565,0.9983031674208145,8843,1768,1180
6,Hospital_3,0.001828908908386698,0.9994345170775842,0.005640565124070106,0.997737556561086,8842,1768,1180
6,Hospital_4,NA,NA,0.007805143227090282,0.997737556561086,NA,1768,1180
6,Hospital_5,0.0015092187249917644,0.9996607486147235,0.00535703686279833,0.998868778280543,8843,1768,1180
7,Hospital_1,0.0017068307922662436,0.9994345810245392,0.007979690440021971,0.996606334841629,8843,1768,1180
7,Hospital_2,0.001147709370031537,0.9997738324098157,0.0029768217240676415,0.998868778280543,8843,1768,1180
7,Hospital_3,NA,NA,0.0034484393028313726,0.998868778280543,NA,1768,1180
7,Hospital_4,0.0011037786503168589,0.9998869162049079,0.005541530273084001,0.9983031674208145,8843,1768,1180
7,Hospital_5,NA,NA,0.003145778565015332,0.998868778280543,NA,1768,1180
