ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,1.2572025651471657,0.5820936450263934
1,Hospital_1,2,0.6965508047948804,0.8596695687941318
1,Hospital_1,3,0.5624671060788003,0.943374237334613
1,Hospital_1,4,0.45155354889861327,0.9535888119558511
1,Hospital_1,5,0.34123262266318005,0.9595530266675807
1,Hospital_5,1,1.508696117184379,0.8850190839694656
1,Hospital_5,2,0.8632830065308195,0.8907442748091603
1,Hospital_5,3,0.47848449150721234,0.8907442748091603
1,Hospital_5,4,0.4164273020896045,0.8907442748091603
1,Hospital_5,5,0.38768358912431833,0.8907442748091603
1,Hospital_3,1,1.7400392691294353,0.6376811594202898
1,Hospital_3,2,1.6907849311828613,0.9855072463768116
1,Hospital_3,3,1.6414610147476196,0.991304347826087
1,Hospital_3,4,1.5943305889765422,0.991304347826087
1,Hospital_3,5,1.5450339714686077,0.991304347826087
1,Hospital_2,1,1.5909018019835155,0.8044633368756642
1,Hospital_2,2,0.8904936493684849,0.8504863892749122
1,Hospital_2,3,0.4064201866276562,0.9961579334586773
1,Hospital_2,4,0.1837020762419949,0.9961579334586773
1,Hospital_2,5,0.09867513983044773,0.9961579334586773
1,Hospital_4,1,1.3768838854397045,0.7797804737146158
1,Hospital_4,2,0.5778979518834282,0.8567302137492778
1,Hospital_4,3,0.36589212189702425,0.8567302137492778
1,Hospital_4,4,0.280692715636071,0.8567302137492778
1,Hospital_4,5,0.221115218475461,0.9036395147313692
2,Hospital_2,1,0.5256486921571195,0.9948499959126952
2,Hospital_2,2,0.15020000049844384,0.9961579334586773
2,Hospital_2,3,0.08050112030468881,0.9961579334586773
2,Hospital_2,4,0.05768139635135109,0.9961579334586773
2,Hospital_2,5,0.046876080974470824,0.9961579334586773
2,Hospital_5,1,0.7776596270727388,0.8282442748091603
2,Hospital_5,2,0.40094174444675446,0.8907442748091603
2,Hospital_5,3,0.36212755333293567,0.8907442748091603
2,Hospital_5,4,0.33902219050761423,0.8907442748091603
2,Hospital_5,5,0.32378852119048435,0.8907442748091603
2,Hospital_3,1,1.254529555638631,0.9652173913043478
2,Hospital_3,2,0.863574226697286,0.991304347826087
2,Hospital_3,3,0.6074419418970743,0.991304347826087
2,Hospital_3,4,0.4415880541006724,0.991304347826087
2,Hospital_3,5,0.33738620082537335,0.991304347826087
2,Hospital_1,1,0.6121185832379157,0.9454308630972784
2,Hospital_1,2,0.3581169733875676,0.9586618221704257
2,Hospital_1,3,0.24861557494130052,0.9650373620346884
2,Hospital_1,4,0.18528007735547267,0.9683965174470419
2,Hospital_1,5,0.1501638397182289,0.9708644683622404
2,Hospital_4,1,0.49526561073520603,0.8882726747544771
2,Hospital_4,2,0.1623278288718532,0.9835932986712883
2,Hospital_4,3,0.11093847393332158,0.9837088388214905
2,Hospital_4,4,0.09119065522271044,0.9837088388214905
2,Hospital_4,5,0.08083455872667186,0.9837088388214905
3,Hospital_5,1,0.5795130427136566,0.8246660305343512
3,Hospital_5,2,0.3458914187821475,0.8907442748091603
3,Hospital_5,3,0.3152259825305505,0.8907442748091603
3,Hospital_5,4,0.2916645791494485,0.8907442748091603
3,Hospital_5,5,0.27245216049028165,0.8907442748091603
3,Hospital_4,1,0.23218405597350178,0.9637203928365107
3,Hospital_4,2,0.08366596353623797,0.9837088388214905
3,Hospital_4,3,0.06970562985824312,0.9835932986712883
3,Hospital_4,4,0.06312047120402842,0.9837088388214905
3,Hospital_4,5,0.0583639389506596,0.9835932986712883
3,Hospital_1,1,0.3546229183935283,0.9625008569274011
3,Hospital_1,2,0.19797934278061516,0.970110372249263
3,Hospital_1,3,0.15112156891509107,0.9723726605881949
3,Hospital_1,4,0.1271321663731023,0.9736066360457942
3,Hospital_1,5,0.11231728447111029,0.9764173579214369
3,Hospital_3,1,0.8670467535654703,0.9130434782608695
3,Hospital_3,2,0.4106292525927226,0.991304347826087
3,Hospital_3,3,0.25041533013184863,0.991304347826087
3,Hospital_3,4,0.18011934061845145,0.991304347826087
3,Hospital_3,5,0.1372819791237513,0.991304347826087
3,Hospital_2,1,0.22076078387908638,0.9961579334586773
3,Hospital_2,2,0.07650684623513371,0.9961579334586773
3,Hospital_2,3,0.0534553984956195,0.9961579334586773
3,Hospital_2,4,0.04380956841244673,0.9961579334586773
3,Hospital_2,5,0.03846386286507671,0.9961579334586773
4,Hospital_2,1,0.1284537366591394,0.9961579334586773
4,Hospital_2,2,0.052269495849031955,0.9961579334586773
4,Hospital_2,3,0.04133091114150981,0.9961579334586773
4,Hospital_2,4,0.03528649215392458,0.9961579334586773
4,Hospital_2,5,0.031886466090024136,0.9961579334586773
4,Hospital_5,1,0.4860481344389193,0.8407681297709924
4,Hospital_5,2,0.3053410089377201,0.8907442748091603
4,Hospital_5,3,0.2694647747910384,0.8907442748091603
4,Hospital_5,4,0.2421768946629582,0.8907442748091603
4,Hospital_5,5,0.21703901864362485,0.8907442748091603
4,Hospital_3,1,0.6141903599103292,0.9101449275362319
4,Hospital_3,2,0.24046828846136728,0.991304347826087
4,Hospital_3,3,0.1494542360305786,0.991304347826087
4,Hospital_3,4,0.10788547247648239,0.991304347826087
4,Hospital_3,5,0.08725128571192424,0.991304347826087
4,Hospital_1,1,0.22964605519123243,0.9677109755261534
4,Hospital_1,2,0.13960927679089077,0.9749091656954822
4,Hospital_1,3,0.11727442272138178,0.975526153424282
4,Hospital_1,4,0.10361892850906179,0.9773771166106807
4,Hospital_1,5,0.09545999883036864,0.9784054294920135
4,Hospital_4,1,0.14483385368743362,0.9731946851530907
4,Hospital_4,2,0.05958550480906578,0.9837088388214905
4,Hospital_4,3,0.052421774139956516,0.9837088388214905
4,Hospital_4,4,0.04862401041421382,0.9838243789716926
4,Hospital_4,5,0.04572034250561367,0.9845176198729059
5,Hospital_5,1,0.4119900239236427,0.8509064885496184
5,Hospital_5,2,0.2607852541136019,0.8907442748091603
5,Hospital_5,3,0.2222686227072369,0.8907442748091603
5,Hospital_5,4,0.19195657042842923,0.8946803435114504
5,Hospital_5,5,0.16515439161748596,0.9197280534351145
5,Hospital_4,1,0.10526358993614421,0.9849797804737146
5,Hospital_4,2,0.04761091228026677,0.9853264009243212
5,Hospital_4,3,0.043292459415491015,0.9860196418255344
5,Hospital_4,4,0.04075461346656084,0.9868284228769497
5,Hospital_4,5,0.0390516137567294,0.9876372039283651
5,Hospital_1,1,0.16817601384562358,0.9726468773565503
5,Hospital_1,2,0.11063583260565474,0.9775827791869472
5,Hospital_1,3,0.09808691581221003,0.9792280797970796
5,Hospital_1,4,0.08908301444822236,0.9788167546445465
5,Hospital_1,5,0.08390710408096774,0.980873380407212
5,Hospital_2,1,0.08900204886837552,0.9961579334586773
5,Hospital_2,2,0.038366855743030705,0.9961579334586773
5,Hospital_2,3,0.031380901540008686,0.9961579334586773
5,Hospital_2,4,0.027471814401602995,0.9961579334586773
5,Hospital_2,5,0.024714003899134696,0.9961579334586773
5,Hospital_3,1,0.46112823486328125,0.9217391304347826
5,Hospital_3,2,0.17433887223402658,0.991304347826087
5,Hospital_3,3,0.10817075769106548,0.991304347826087
5,Hospital_3,4,0.08157800883054733,0.991304347826087
5,Hospital_3,5,0.06836425761381786,0.991304347826087
